image,true_class,predicted_class,confidence,correct
_10_9457.jpeg,Eosinophil,Neutrophil,0.7561,0
_11_1034.jpeg,Eosinophil,Eosinophil,0.9337,1
_11_148.jpeg,Eosinophil,Eosinophil,0.8885,1
_11_168.jpeg,Eosinophil,Eosinophil,0.9412,1
_11_1706.jpeg,Eosinophil,Eosinophil,0.3903,1
_11_2036.jpeg,Eosinophil,Eosinophil,0.9367,1
_11_204.jpeg,Eosinophil,Eosinophil,0.9552,1
_11_2463.jpeg,Eosinophil,Eosinophil,0.9437,1
_11_2469.jpeg,Eosinophil,Eosinophil,0.9256,1
_11_3152.jpeg,Eosinophil,Neutrophil,0.8997,0
_11_3170.jpeg,Eosinophil,Neutrophil,0.8257,0
_11_3319.jpeg,Eosinophil,Eosinophil,0.9544,1
_11_3423.jpeg,Eosinophil,Eosinophil,0.9411,1
_11_3607.jpeg,Eosinophil,Eosinophil,0.9396,1
_11_3812.jpeg,Eosinophil,Neutrophil,0.5981,0
_11_4744.jpeg,Eosinophil,Eosinophil,0.9597,1
_11_4829.jpeg,Eosinophil,Eosinophil,0.8663,1
_11_5.jpeg,Eosinophil,Neutrophil,0.9413,0
_11_5512.jpeg,Eosinophil,Eosinophil,0.9189,1
_11_5530.jpeg,Eosinophil,Neutrophil,0.804,0
_11_573.jpeg,Eosinophil,Eosinophil,0.9347,1
_11_6141.jpeg,Eosinophil,Eosinophil,0.9536,1
_11_6509.jpeg,Eosinophil,Eosinophil,0.9437,1
_11_6586.jpeg,Eosinophil,Eosinophil,0.9542,1
_11_6693.jpeg,Eosinophil,Eosinophil,0.9481,1
_11_6757.jpeg,Eosinophil,Neutrophil,0.5429,0
_11_6857.jpeg,Eosinophil,Eosinophil,0.9599,1
_11_709.jpeg,Eosinophil,Eosinophil,0.9505,1
_11_7189.jpeg,Eosinophil,Eosinophil,0.9395,1
_11_7296.jpeg,Eosinophil,Neutrophil,0.9133,0
_11_755.jpeg,Eosinophil,Eosinophil,0.8926,1
_11_7653.jpeg,Eosinophil,Eosinophil,0.4428,1
_11_7956.jpeg,Eosinophil,Neutrophil,0.9263,0
_11_8032.jpeg,Eosinophil,Eosinophil,0.8655,1
_11_8316.jpeg,Eosinophil,Eosinophil,0.9002,1
_11_8636.jpeg,Eosinophil,Neutrophil,0.9043,0
_11_8743.jpeg,Eosinophil,Neutrophil,0.8277,0
_11_9024.jpeg,Eosinophil,Eosinophil,0.9249,1
_11_9067.jpeg,Eosinophil,Eosinophil,0.9054,1
_11_9324.jpeg,Eosinophil,Eosinophil,0.4536,1
_11_9385.jpeg,Eosinophil,Eosinophil,0.4757,1
_11_942.jpeg,Eosinophil,Neutrophil,0.7719,0
_11_9497.jpeg,Eosinophil,Neutrophil,0.6804,0
_11_9606.jpeg,Eosinophil,Eosinophil,0.9482,1
_11_9643.jpeg,Eosinophil,Eosinophil,0.9094,1
_11_9684.jpeg,Eosinophil,Eosinophil,0.9358,1
_11_9786.jpeg,Eosinophil,Neutrophil,0.9021,0
_11_9804.jpeg,Eosinophil,Eosinophil,0.947,1
_11_9887.jpeg,Eosinophil,Neutrophil,0.5532,0
_12_1091.jpeg,Eosinophil,Eosinophil,0.9548,1
_12_1303.jpeg,Eosinophil,Eosinophil,0.9034,1
_12_1372.jpeg,Eosinophil,Neutrophil,0.5119,0
_12_1428.jpeg,Eosinophil,Eosinophil,0.9339,1
_12_1554.jpeg,Eosinophil,Eosinophil,0.9381,1
_12_1610.jpeg,Eosinophil,Eosinophil,0.928,1
_12_1668.jpeg,Eosinophil,Eosinophil,0.9478,1
_12_205.jpeg,Eosinophil,Eosinophil,0.9475,1
_12_2342.jpeg,Eosinophil,Eosinophil,0.9066,1
_12_2378.jpeg,Eosinophil,Neutrophil,0.6724,0
_12_2782.jpeg,Eosinophil,Neutrophil,0.5112,0
_12_3238.jpeg,Eosinophil,Neutrophil,0.8318,0
_12_4205.jpeg,Eosinophil,Neutrophil,0.4475,0
_12_4556.jpeg,Eosinophil,Eosinophil,0.9032,1
_12_4563.jpeg,Eosinophil,Neutrophil,0.4404,0
_12_4896.jpeg,Eosinophil,Neutrophil,0.6949,0
_12_4978.jpeg,Eosinophil,Eosinophil,0.9012,1
_12_5324.jpeg,Eosinophil,Neutrophil,0.6322,0
_12_607.jpeg,Eosinophil,Neutrophil,0.9552,0
_12_6466.jpeg,Eosinophil,Eosinophil,0.9132,1
_12_6605.jpeg,Eosinophil,Eosinophil,0.909,1
_12_6791.jpeg,Eosinophil,Neutrophil,0.9176,0
_12_7159.jpeg,Eosinophil,Eosinophil,0.8549,1
_12_7458.jpeg,Eosinophil,Neutrophil,0.8029,0
_12_7544.jpeg,Eosinophil,Neutrophil,0.416,0
_12_7634.jpeg,Eosinophil,Neutrophil,0.6371,0
_12_7914.jpeg,Eosinophil,Neutrophil,0.8036,0
_12_7926.jpeg,Eosinophil,Eosinophil,0.943,1
_12_7987.jpeg,Eosinophil,Eosinophil,0.9277,1
_12_8079.jpeg,Eosinophil,Eosinophil,0.8884,1
_12_827.jpeg,Eosinophil,Eosinophil,0.9415,1
_12_8304.jpeg,Eosinophil,Eosinophil,0.9501,1
_12_8639.jpeg,Eosinophil,Eosinophil,0.9276,1
_12_8657.jpeg,Eosinophil,Eosinophil,0.9323,1
_12_8668.jpeg,Eosinophil,Neutrophil,0.5705,0
_12_8776.jpeg,Eosinophil,Neutrophil,0.6363,0
_12_8802.jpeg,Eosinophil,Eosinophil,0.9106,1
_12_8962.jpeg,Eosinophil,Eosinophil,0.9586,1
_12_8969.jpeg,Eosinophil,Eosinophil,0.9559,1
_12_9026.jpeg,Eosinophil,Neutrophil,0.4651,0
_12_9078.jpeg,Eosinophil,Eosinophil,0.8654,1
_12_9289.jpeg,Eosinophil,Neutrophil,0.9428,0
_12_9445.jpeg,Eosinophil,Eosinophil,0.9364,1
_12_9486.jpeg,Eosinophil,Eosinophil,0.95,1
_12_9706.jpeg,Eosinophil,Eosinophil,0.939,1
_12_9759.jpeg,Eosinophil,Eosinophil,0.9145,1
_12_9974.jpeg,Eosinophil,Eosinophil,0.9346,1
_1_1414.jpeg,Eosinophil,Eosinophil,0.9493,1
_1_1484.jpeg,Eosinophil,Neutrophil,0.6073,0
_1_16.jpeg,Eosinophil,Eosinophil,0.9454,1
_1_1668.jpeg,Eosinophil,Neutrophil,0.5033,0
_1_2090.jpeg,Eosinophil,Neutrophil,0.5454,0
_1_212.jpeg,Eosinophil,Eosinophil,0.773,1
_1_2292.jpeg,Eosinophil,Eosinophil,0.9428,1
_1_2525.jpeg,Eosinophil,Eosinophil,0.9449,1
_1_2584.jpeg,Eosinophil,Neutrophil,0.9098,0
_1_2728.jpeg,Eosinophil,Eosinophil,0.9159,1
_1_3150.jpeg,Eosinophil,Eosinophil,0.7875,1
_1_3444.jpeg,Eosinophil,Eosinophil,0.944,1
_1_3504.jpeg,Eosinophil,Neutrophil,0.7616,0
_1_3670.jpeg,Eosinophil,Eosinophil,0.9013,1
_1_3837.jpeg,Eosinophil,Eosinophil,0.9436,1
_1_4039.jpeg,Eosinophil,Eosinophil,0.8257,1
_1_4100.jpeg,Eosinophil,Neutrophil,0.6557,0
_1_4342.jpeg,Eosinophil,Eosinophil,0.8268,1
_1_4526.jpeg,Eosinophil,Neutrophil,0.7171,0
_1_4770.jpeg,Eosinophil,Eosinophil,0.9324,1
_1_4966.jpeg,Eosinophil,Eosinophil,0.6594,1
_1_497.jpeg,Eosinophil,Eosinophil,0.9617,1
_1_5389.jpeg,Eosinophil,Eosinophil,0.949,1
_1_5434.jpeg,Eosinophil,Neutrophil,0.9002,0
_1_5497.jpeg,Eosinophil,Eosinophil,0.947,1
_1_6095.jpeg,Eosinophil,Neutrophil,0.9127,0
_1_6667.jpeg,Eosinophil,Neutrophil,0.5307,0
_1_673.jpeg,Eosinophil,Eosinophil,0.6289,1
_1_7380.jpeg,Eosinophil,Eosinophil,0.8885,1
_1_7517.jpeg,Eosinophil,Neutrophil,0.5954,0
_1_7555.jpeg,Eosinophil,Eosinophil,0.9315,1
_1_7654.jpeg,Eosinophil,Neutrophil,0.5578,0
_1_7704.jpeg,Eosinophil,Eosinophil,0.8713,1
_1_7860.jpeg,Eosinophil,Neutrophil,0.7379,0
_1_7893.jpeg,Eosinophil,Eosinophil,0.6433,1
_1_8105.jpeg,Eosinophil,Eosinophil,0.8628,1
_1_822.jpeg,Eosinophil,Neutrophil,0.6544,0
_1_84.jpeg,Eosinophil,Eosinophil,0.9458,1
_1_8803.jpeg,Eosinophil,Eosinophil,0.5923,1
_1_8960.jpeg,Eosinophil,Eosinophil,0.8905,1
_1_9079.jpeg,Eosinophil,Eosinophil,0.7647,1
_1_9119.jpeg,Eosinophil,Neutrophil,0.5278,0
_1_922.jpeg,Eosinophil,Neutrophil,0.5887,0
_1_9406.jpeg,Eosinophil,Eosinophil,0.9053,1
_1_9496.jpeg,Eosinophil,Eosinophil,0.9578,1
_1_9507.jpeg,Eosinophil,Eosinophil,0.9522,1
_1_9522.jpeg,Eosinophil,Neutrophil,0.8283,0
_1_9915.jpeg,Eosinophil,Eosinophil,0.9534,1
_2_1274.jpeg,Eosinophil,Eosinophil,0.9359,1
_2_1545.jpeg,Eosinophil,Eosinophil,0.9007,1
_2_1612.jpeg,Eosinophil,Eosinophil,0.9566,1
_2_1728.jpeg,Eosinophil,Eosinophil,0.9112,1
_2_1953.jpeg,Eosinophil,Eosinophil,0.9481,1
_2_1970.jpeg,Eosinophil,Eosinophil,0.9673,1
_2_2047.jpeg,Eosinophil,Eosinophil,0.9487,1
_2_21.jpeg,Eosinophil,Eosinophil,0.5184,1
_2_233.jpeg,Eosinophil,Eosinophil,0.9369,1
_2_2446.jpeg,Eosinophil,Neutrophil,0.9286,0
_2_276.jpeg,Eosinophil,Eosinophil,0.7929,1
_2_2784.jpeg,Eosinophil,Neutrophil,0.6642,0
_2_3032.jpeg,Eosinophil,Eosinophil,0.9515,1
_2_3302.jpeg,Eosinophil,Neutrophil,0.6991,0
_2_3408.jpeg,Eosinophil,Eosinophil,0.952,1
_2_3438.jpeg,Eosinophil,Eosinophil,0.931,1
_2_3441.jpeg,Eosinophil,Neutrophil,0.9503,0
_2_3535.jpeg,Eosinophil,Eosinophil,0.8982,1
_2_3612.jpeg,Eosinophil,Eosinophil,0.9481,1
_2_3724.jpeg,Eosinophil,Neutrophil,0.7624,0
_2_4168.jpeg,Eosinophil,Neutrophil,0.8171,0
_2_4263.jpeg,Eosinophil,Neutrophil,0.5629,0
_2_4838.jpeg,Eosinophil,Eosinophil,0.9089,1
_2_5173.jpeg,Eosinophil,Eosinophil,0.939,1
_2_5427.jpeg,Eosinophil,Eosinophil,0.9259,1
_2_5631.jpeg,Eosinophil,Eosinophil,0.9175,1
_2_5708.jpeg,Eosinophil,Eosinophil,0.9424,1
_2_579.jpeg,Eosinophil,Eosinophil,0.9411,1
_2_5848.jpeg,Eosinophil,Eosinophil,0.4838,1
_2_6619.jpeg,Eosinophil,Eosinophil,0.9315,1
_2_73.jpeg,Eosinophil,Eosinophil,0.9365,1
_2_7310.jpeg,Eosinophil,Eosinophil,0.5751,1
_2_7356.jpeg,Eosinophil,Eosinophil,0.8781,1
_2_7792.jpeg,Eosinophil,Neutrophil,0.8581,0
_2_7847.jpeg,Eosinophil,Eosinophil,0.9246,1
_2_7914.jpeg,Eosinophil,Eosinophil,0.9128,1
_2_8177.jpeg,Eosinophil,Neutrophil,0.8014,0
_2_8178.jpeg,Eosinophil,Eosinophil,0.9378,1
_2_8920.jpeg,Eosinophil,Neutrophil,0.5876,0
_2_9054.jpeg,Eosinophil,Eosinophil,0.4397,1
_2_9161.jpeg,Eosinophil,Neutrophil,0.5289,0
_2_9216.jpeg,Eosinophil,Eosinophil,0.9411,1
_2_9230.jpeg,Eosinophil,Eosinophil,0.9231,1
_2_9325.jpeg,Eosinophil,Eosinophil,0.9514,1
_2_9540.jpeg,Eosinophil,Eosinophil,0.9423,1
_2_9706.jpeg,Eosinophil,Eosinophil,0.9537,1
_2_9829.jpeg,Eosinophil,Neutrophil,0.8989,0
_2_9981.jpeg,Eosinophil,Neutrophil,0.9564,0
_3_1202.jpeg,Eosinophil,Eosinophil,0.9285,1
_3_1250.jpeg,Eosinophil,Eosinophil,0.9442,1
_3_1343.jpeg,Eosinophil,Neutrophil,0.9548,0
_3_1390.jpeg,Eosinophil,Eosinophil,0.4105,1
_3_1752.jpeg,Eosinophil,Eosinophil,0.9646,1
_3_1954.jpeg,Eosinophil,Neutrophil,0.7167,0
_3_2175.jpeg,Eosinophil,Eosinophil,0.8828,1
_3_2531.jpeg,Eosinophil,Eosinophil,0.9175,1
_3_2654.jpeg,Eosinophil,Neutrophil,0.8423,0
_3_2887.jpeg,Eosinophil,Eosinophil,0.9158,1
_3_2945.jpeg,Eosinophil,Eosinophil,0.924,1
_3_3064.jpeg,Eosinophil,Eosinophil,0.9437,1
_3_3505.jpeg,Eosinophil,Neutrophil,0.8242,0
_3_3858.jpeg,Eosinophil,Eosinophil,0.8559,1
_3_407.jpeg,Eosinophil,Eosinophil,0.9569,1
_3_4263.jpeg,Eosinophil,Eosinophil,0.9202,1
_3_4285.jpeg,Eosinophil,Eosinophil,0.9393,1
_3_482.jpeg,Eosinophil,Eosinophil,0.8867,1
_3_4964.jpeg,Eosinophil,Neutrophil,0.7873,0
_3_5495.jpeg,Eosinophil,Eosinophil,0.9446,1
_3_5863.jpeg,Eosinophil,Neutrophil,0.8939,0
_3_6030.jpeg,Eosinophil,Eosinophil,0.9486,1
_3_6274.jpeg,Eosinophil,Eosinophil,0.9583,1
_3_6296.jpeg,Eosinophil,Eosinophil,0.9343,1
_3_6310.jpeg,Eosinophil,Eosinophil,0.9531,1
_3_633.jpeg,Eosinophil,Eosinophil,0.9106,1
_3_6400.jpeg,Eosinophil,Eosinophil,0.6793,1
_3_6422.jpeg,Eosinophil,Neutrophil,0.9225,0
_3_6618.jpeg,Eosinophil,Neutrophil,0.6979,0
_3_6741.jpeg,Eosinophil,Eosinophil,0.9442,1
_3_6850.jpeg,Eosinophil,Eosinophil,0.9526,1
_3_6919.jpeg,Eosinophil,Eosinophil,0.9405,1
_3_7041.jpeg,Eosinophil,Eosinophil,0.952,1
_3_7064.jpeg,Eosinophil,Neutrophil,0.9531,0
_3_7087.jpeg,Eosinophil,Neutrophil,0.624,0
_3_7248.jpeg,Eosinophil,Eosinophil,0.8792,1
_3_728.jpeg,Eosinophil,Eosinophil,0.9323,1
_3_7374.jpeg,Eosinophil,Eosinophil,0.3685,1
_3_7914.jpeg,Eosinophil,Eosinophil,0.9483,1
_3_8202.jpeg,Eosinophil,Eosinophil,0.952,1
_3_840.jpeg,Eosinophil,Eosinophil,0.932,1
_3_8600.jpeg,Eosinophil,Neutrophil,0.8493,0
_3_8987.jpeg,Eosinophil,Eosinophil,0.8652,1
_3_9140.jpeg,Eosinophil,Eosinophil,0.943,1
_3_9276.jpeg,Eosinophil,Eosinophil,0.963,1
_3_937.jpeg,Eosinophil,Eosinophil,0.8897,1
_3_9816.jpeg,Eosinophil,Neutrophil,0.7969,0
_3_9885.jpeg,Eosinophil,Eosinophil,0.95,1
_4_1001.jpeg,Eosinophil,Neutrophil,0.6514,0
_4_1249.jpeg,Eosinophil,Eosinophil,0.942,1
_4_1361.jpeg,Eosinophil,Eosinophil,0.9495,1
_4_1439.jpeg,Eosinophil,Neutrophil,0.6609,0
_4_1591.jpeg,Eosinophil,Neutrophil,0.8472,0
_4_1767.jpeg,Eosinophil,Eosinophil,0.9433,1
_4_1963.jpeg,Eosinophil,Eosinophil,0.5887,1
_4_239.jpeg,Eosinophil,Neutrophil,0.8878,0
_4_2404.jpeg,Eosinophil,Eosinophil,0.9562,1
_4_2434.jpeg,Eosinophil,Neutrophil,0.6132,0
_4_2755.jpeg,Eosinophil,Eosinophil,0.488,1
_4_3150.jpeg,Eosinophil,Eosinophil,0.9647,1
_4_3226.jpeg,Eosinophil,Eosinophil,0.9395,1
_4_3507.jpeg,Eosinophil,Eosinophil,0.9246,1
_4_3550.jpeg,Eosinophil,Neutrophil,0.9172,0
_4_408.jpeg,Eosinophil,Eosinophil,0.9195,1
_4_4287.jpeg,Eosinophil,Eosinophil,0.9527,1
_4_4433.jpeg,Eosinophil,Eosinophil,0.9254,1
_4_4463.jpeg,Eosinophil,Neutrophil,0.8237,0
_4_4529.jpeg,Eosinophil,Eosinophil,0.9473,1
_4_4563.jpeg,Eosinophil,Eosinophil,0.9219,1
_4_4634.jpeg,Eosinophil,Neutrophil,0.9318,0
_4_4798.jpeg,Eosinophil,Eosinophil,0.8756,1
_4_4865.jpeg,Eosinophil,Neutrophil,0.8133,0
_4_5147.jpeg,Eosinophil,Neutrophil,0.9503,0
_4_5262.jpeg,Eosinophil,Neutrophil,0.9431,0
_4_5585.jpeg,Eosinophil,Eosinophil,0.9219,1
_4_6081.jpeg,Eosinophil,Neutrophil,0.7301,0
_4_616.jpeg,Eosinophil,Eosinophil,0.9418,1
_4_6265.jpeg,Eosinophil,Neutrophil,0.8555,0
_4_6412.jpeg,Eosinophil,Eosinophil,0.9023,1
_4_6650.jpeg,Eosinophil,Neutrophil,0.912,0
_4_6826.jpeg,Eosinophil,Eosinophil,0.728,1
_4_69.jpeg,Eosinophil,Eosinophil,0.4744,1
_4_6920.jpeg,Eosinophil,Eosinophil,0.9334,1
_4_7022.jpeg,Eosinophil,Eosinophil,0.9669,1
_4_7027.jpeg,Eosinophil,Eosinophil,0.9146,1
_4_7195.jpeg,Eosinophil,Eosinophil,0.5782,1
_4_7206.jpeg,Eosinophil,Neutrophil,0.8677,0
_4_7379.jpeg,Eosinophil,Eosinophil,0.9605,1
_4_7399.jpeg,Eosinophil,Eosinophil,0.9349,1
_4_7426.jpeg,Eosinophil,Eosinophil,0.9336,1
_4_7544.jpeg,Eosinophil,Eosinophil,0.9163,1
_4_8033.jpeg,Eosinophil,Neutrophil,0.5644,0
_4_9099.jpeg,Eosinophil,Eosinophil,0.9429,1
_4_9184.jpeg,Eosinophil,Eosinophil,0.9377,1
_4_9471.jpeg,Eosinophil,Eosinophil,0.8953,1
_4_9971.jpeg,Eosinophil,Neutrophil,0.8429,0
_5_113.jpeg,Eosinophil,Eosinophil,0.9402,1
_5_1699.jpeg,Eosinophil,Neutrophil,0.6721,0
_5_1766.jpeg,Eosinophil,Eosinophil,0.8044,1
_5_2090.jpeg,Eosinophil,Neutrophil,0.5219,0
_5_2284.jpeg,Eosinophil,Eosinophil,0.5954,1
_5_2313.jpeg,Eosinophil,Neutrophil,0.859,0
_5_2331.jpeg,Eosinophil,Eosinophil,0.9112,1
_5_2363.jpeg,Eosinophil,Eosinophil,0.9223,1
_5_2465.jpeg,Eosinophil,Eosinophil,0.8473,1
_5_2721.jpeg,Eosinophil,Neutrophil,0.5646,0
_5_2966.jpeg,Eosinophil,Eosinophil,0.9372,1
_5_303.jpeg,Eosinophil,Eosinophil,0.8951,1
_5_3208.jpeg,Eosinophil,Eosinophil,0.947,1
_5_3338.jpeg,Eosinophil,Eosinophil,0.9476,1
_5_3931.jpeg,Eosinophil,Eosinophil,0.9561,1
_5_408.jpeg,Eosinophil,Eosinophil,0.7728,1
_5_4335.jpeg,Eosinophil,Eosinophil,0.9124,1
_5_452.jpeg,Eosinophil,Neutrophil,0.5885,0
_5_4902.jpeg,Eosinophil,Eosinophil,0.4375,1
_5_5171.jpeg,Eosinophil,Eosinophil,0.9569,1
_5_518.jpeg,Eosinophil,Neutrophil,0.6144,0
_5_5372.jpeg,Eosinophil,Eosinophil,0.876,1
_5_5711.jpeg,Eosinophil,Eosinophil,0.8894,1
_5_5856.jpeg,Eosinophil,Neutrophil,0.3607,0
_5_625.jpeg,Eosinophil,Neutrophil,0.9541,0
_5_6366.jpeg,Eosinophil,Eosinophil,0.9264,1
_5_6701.jpeg,Eosinophil,Eosinophil,0.9342,1
_5_6817.jpeg,Eosinophil,Neutrophil,0.7836,0
_5_7063.jpeg,Eosinophil,Eosinophil,0.9622,1
_5_7113.jpeg,Eosinophil,Eosinophil,0.9454,1
_5_7339.jpeg,Eosinophil,Eosinophil,0.9311,1
_5_7586.jpeg,Eosinophil,Eosinophil,0.93,1
_5_770.jpeg,Eosinophil,Eosinophil,0.9457,1
_5_7714.jpeg,Eosinophil,Eosinophil,0.7672,1
_5_7722.jpeg,Eosinophil,Neutrophil,0.7251,0
_5_7730.jpeg,Eosinophil,Eosinophil,0.9442,1
_5_779.jpeg,Eosinophil,Neutrophil,0.9325,0
_5_8308.jpeg,Eosinophil,Eosinophil,0.9457,1
_5_8537.jpeg,Eosinophil,Eosinophil,0.924,1
_5_8702.jpeg,Eosinophil,Eosinophil,0.941,1
_5_8720.jpeg,Eosinophil,Neutrophil,0.9048,0
_5_912.jpeg,Eosinophil,Neutrophil,0.9362,0
_5_9420.jpeg,Eosinophil,Neutrophil,0.8834,0
_5_9632.jpeg,Eosinophil,Eosinophil,0.9515,1
_5_9809.jpeg,Eosinophil,Eosinophil,0.9602,1
_5_9903.jpeg,Eosinophil,Neutrophil,0.8817,0
_5_9916.jpeg,Eosinophil,Eosinophil,0.9548,1
_5_9980.jpeg,Eosinophil,Eosinophil,0.9312,1
_6_1059.jpeg,Eosinophil,Eosinophil,0.9189,1
_6_174.jpeg,Eosinophil,Neutrophil,0.5436,0
_6_1951.jpeg,Eosinophil,Eosinophil,0.8426,1
_6_2161.jpeg,Eosinophil,Eosinophil,0.9221,1
_6_2302.jpeg,Eosinophil,Neutrophil,0.8307,0
_6_252.jpeg,Eosinophil,Eosinophil,0.9194,1
_6_2524.jpeg,Eosinophil,Eosinophil,0.9535,1
_6_2609.jpeg,Eosinophil,Eosinophil,0.8367,1
