image,true_class,predicted_class,confidence,correct
_11_9684.jpeg,Eosinophil,Eosinophil,0.7917,1
_11_9786.jpeg,Eosinophil,Eosinophil,0.6204,1
_11_9804.jpeg,Eosinophil,Eosinophil,0.7808,1
_11_9887.jpeg,Eosinophil,Neutrophil,0.4902,0
_12_1091.jpeg,Eosinophil,Eosinophil,0.9608,1
_12_1303.jpeg,Eosinophil,Eosinophil,0.9663,1
_12_1372.jpeg,Eosinophil,Neutrophil,0.7752,0
_12_1428.jpeg,Eosinophil,Eosinophil,0.8979,1
_12_1554.jpeg,Eosinophil,Eosinophil,0.8152,1
_12_1610.jpeg,Eosinophil,Eosinophil,0.8703,1
_12_1668.jpeg,Eosinophil,Eosinophil,0.7042,1
_12_205.jpeg,Eosinophil,Eosinophil,0.9439,1
_12_2342.jpeg,Eosinophil,Eosinophil,0.8765,1
_12_2378.jpeg,Eosinophil,Eosinophil,0.6154,1
_12_2782.jpeg,Eosinophil,Neutrophil,0.7418,0
_12_3238.jpeg,Eosinophil,Neutrophil,0.9127,0
_12_4205.jpeg,Eosinophil,Neutrophil,0.447,0
_12_4556.jpeg,Eosinophil,Eosinophil,0.9369,1
_12_4563.jpeg,Eosinophil,Neutrophil,0.6247,0
_12_4896.jpeg,Eosinophil,Neutrophil,0.5363,0
_12_4978.jpeg,Eosinophil,Eosinophil,0.9486,1
_12_5324.jpeg,Eosinophil,Neutrophil,0.5945,0
_12_607.jpeg,Eosinophil,Eosinophil,0.6323,1
_12_6466.jpeg,Eosinophil,Eosinophil,0.9025,1
_12_6605.jpeg,Eosinophil,Eosinophil,0.9066,1
_12_6791.jpeg,Eosinophil,Eosinophil,0.5375,1
_12_7159.jpeg,Eosinophil,Eosinophil,0.8039,1
_12_7458.jpeg,Eosinophil,Eosinophil,0.5888,1
_12_7544.jpeg,Eosinophil,Neutrophil,0.7317,0
_12_7634.jpeg,Eosinophil,Eosinophil,0.4343,1
_12_7914.jpeg,Eosinophil,Neutrophil,0.7678,0
_12_7926.jpeg,Eosinophil,Eosinophil,0.9251,1
_12_7987.jpeg,Eosinophil,Eosinophil,0.8077,1
_12_8079.jpeg,Eosinophil,Eosinophil,0.9698,1
_12_827.jpeg,Eosinophil,Eosinophil,0.8302,1
_12_8304.jpeg,Eosinophil,Eosinophil,0.9467,1
_12_8639.jpeg,Eosinophil,Eosinophil,0.9035,1
_12_8657.jpeg,Eosinophil,Eosinophil,0.6447,1
_12_8668.jpeg,Eosinophil,Neutrophil,0.7567,0
_12_8776.jpeg,Eosinophil,Eosinophil,0.5136,1
_12_8802.jpeg,Eosinophil,Eosinophil,0.9238,1
_12_8962.jpeg,Eosinophil,Eosinophil,0.9593,1
_12_8969.jpeg,Eosinophil,Eosinophil,0.9347,1
_12_9026.jpeg,Eosinophil,Eosinophil,0.5644,1
_12_9078.jpeg,Eosinophil,Eosinophil,0.9524,1
_12_9289.jpeg,Eosinophil,Neutrophil,0.9329,0
_12_9445.jpeg,Eosinophil,Eosinophil,0.8515,1
_12_9486.jpeg,Eosinophil,Eosinophil,0.9016,1
_12_9706.jpeg,Eosinophil,Eosinophil,0.8804,1
_12_9759.jpeg,Eosinophil,Eosinophil,0.8574,1
_12_9974.jpeg,Eosinophil,Eosinophil,0.6721,1
_1_1414.jpeg,Eosinophil,Eosinophil,0.8725,1
_1_1484.jpeg,Eosinophil,Neutrophil,0.4637,0
_1_16.jpeg,Eosinophil,Eosinophil,0.8987,1
_1_1668.jpeg,Eosinophil,Neutrophil,0.4971,0
_1_2090.jpeg,Eosinophil,Eosinophil,0.5842,1
_1_212.jpeg,Eosinophil,Eosinophil,0.7551,1
_1_2292.jpeg,Eosinophil,Eosinophil,0.9111,1
_1_2525.jpeg,Eosinophil,Eosinophil,0.8246,1
_1_2584.jpeg,Eosinophil,Eosinophil,0.7039,1
_1_2728.jpeg,Eosinophil,Eosinophil,0.9041,1
_1_3150.jpeg,Eosinophil,Eosinophil,0.764,1
_1_3444.jpeg,Eosinophil,Eosinophil,0.9284,1
_1_3504.jpeg,Eosinophil,Neutrophil,0.5044,0
_1_3670.jpeg,Eosinophil,Eosinophil,0.5847,1
_1_3837.jpeg,Eosinophil,Eosinophil,0.9307,1
_1_4039.jpeg,Eosinophil,Eosinophil,0.8671,1
_1_4100.jpeg,Eosinophil,Neutrophil,0.3687,0
_1_4342.jpeg,Eosinophil,Eosinophil,0.8302,1
_1_4526.jpeg,Eosinophil,Eosinophil,0.5115,1
_1_4770.jpeg,Eosinophil,Eosinophil,0.9351,1
_1_4966.jpeg,Eosinophil,Neutrophil,0.6511,0
_1_497.jpeg,Eosinophil,Eosinophil,0.9557,1
_1_5389.jpeg,Eosinophil,Eosinophil,0.9502,1
_1_5434.jpeg,Eosinophil,Eosinophil,0.5947,1
_1_5497.jpeg,Eosinophil,Eosinophil,0.9021,1
_1_6095.jpeg,Eosinophil,Neutrophil,0.9599,0
_1_6667.jpeg,Eosinophil,Eosinophil,0.6617,1
_1_673.jpeg,Eosinophil,Neutrophil,0.677,0
_1_7380.jpeg,Eosinophil,Eosinophil,0.9037,1
_1_7517.jpeg,Eosinophil,Neutrophil,0.806,0
_1_7555.jpeg,Eosinophil,Eosinophil,0.9556,1
_1_7654.jpeg,Eosinophil,Neutrophil,0.6088,0
_1_7704.jpeg,Eosinophil,Eosinophil,0.9544,1
_1_7860.jpeg,Eosinophil,Neutrophil,0.6802,0
_1_7893.jpeg,Eosinophil,Neutrophil,0.5455,0
_1_8105.jpeg,Eosinophil,Eosinophil,0.8154,1
_1_822.jpeg,Eosinophil,Eosinophil,0.7378,1
_1_84.jpeg,Eosinophil,Eosinophil,0.8239,1
_1_8803.jpeg,Eosinophil,Neutrophil,0.7606,0
_1_8960.jpeg,Eosinophil,Eosinophil,0.9592,1
_1_9079.jpeg,Eosinophil,Eosinophil,0.7639,1
_1_9119.jpeg,Eosinophil,Neutrophil,0.7339,0
_1_922.jpeg,Eosinophil,Neutrophil,0.7516,0
_1_9406.jpeg,Eosinophil,Eosinophil,0.8192,1
_1_9496.jpeg,Eosinophil,Eosinophil,0.9548,1
_1_9507.jpeg,Eosinophil,Eosinophil,0.9284,1
_1_9522.jpeg,Eosinophil,Eosinophil,0.5822,1
_1_9915.jpeg,Eosinophil,Eosinophil,0.8789,1
_2_1274.jpeg,Eosinophil,Eosinophil,0.8887,1
_2_1545.jpeg,Eosinophil,Eosinophil,0.8807,1
_2_1612.jpeg,Eosinophil,Eosinophil,0.7871,1
_2_1728.jpeg,Eosinophil,Eosinophil,0.9601,1
_2_1953.jpeg,Eosinophil,Eosinophil,0.9203,1
_2_1970.jpeg,Eosinophil,Eosinophil,0.8789,1
_2_2047.jpeg,Eosinophil,Eosinophil,0.9382,1
_2_21.jpeg,Eosinophil,Eosinophil,0.4898,1
_2_233.jpeg,Eosinophil,Eosinophil,0.882,1
_2_2446.jpeg,Eosinophil,Eosinophil,0.7286,1
_2_276.jpeg,Eosinophil,Eosinophil,0.877,1
_2_2784.jpeg,Eosinophil,Neutrophil,0.7558,0
_2_3032.jpeg,Eosinophil,Eosinophil,0.7928,1
_2_3302.jpeg,Eosinophil,Neutrophil,0.8168,0
_2_3408.jpeg,Eosinophil,Eosinophil,0.9193,1
_2_3438.jpeg,Eosinophil,Eosinophil,0.9289,1
_2_3441.jpeg,Eosinophil,Neutrophil,0.9641,0
_2_3535.jpeg,Eosinophil,Eosinophil,0.9507,1
_2_3612.jpeg,Eosinophil,Eosinophil,0.9119,1
_2_3724.jpeg,Eosinophil,Eosinophil,0.5799,1
_2_4168.jpeg,Eosinophil,Neutrophil,0.571,0
_2_4263.jpeg,Eosinophil,Eosinophil,0.5003,1
_2_4838.jpeg,Eosinophil,Eosinophil,0.9498,1
_2_5173.jpeg,Eosinophil,Eosinophil,0.8952,1
_2_5427.jpeg,Eosinophil,Eosinophil,0.8231,1
_2_5631.jpeg,Eosinophil,Eosinophil,0.8772,1
_2_5708.jpeg,Eosinophil,Eosinophil,0.9452,1
_2_579.jpeg,Eosinophil,Eosinophil,0.8823,1
_2_5848.jpeg,Eosinophil,Neutrophil,0.7504,0
_2_6619.jpeg,Eosinophil,Eosinophil,0.934,1
_2_73.jpeg,Eosinophil,Eosinophil,0.9601,1
_2_7310.jpeg,Eosinophil,Eosinophil,0.7177,1
_2_7356.jpeg,Eosinophil,Eosinophil,0.8688,1
_2_7792.jpeg,Eosinophil,Neutrophil,0.7305,0
_2_7847.jpeg,Eosinophil,Eosinophil,0.9117,1
_2_7914.jpeg,Eosinophil,Eosinophil,0.9145,1
_2_8177.jpeg,Eosinophil,Eosinophil,0.624,1
_2_8178.jpeg,Eosinophil,Eosinophil,0.8308,1
_2_8920.jpeg,Eosinophil,Eosinophil,0.4481,1
_2_9054.jpeg,Eosinophil,Eosinophil,0.5131,1
_2_9161.jpeg,Eosinophil,Eosinophil,0.6107,1
_2_9216.jpeg,Eosinophil,Eosinophil,0.8998,1
_2_9230.jpeg,Eosinophil,Eosinophil,0.9448,1
_2_9325.jpeg,Eosinophil,Eosinophil,0.9202,1
_2_9540.jpeg,Eosinophil,Eosinophil,0.7753,1
_2_9706.jpeg,Eosinophil,Eosinophil,0.9144,1
_2_9829.jpeg,Eosinophil,Eosinophil,0.7292,1
_2_9981.jpeg,Eosinophil,Neutrophil,0.9474,0
_3_1202.jpeg,Eosinophil,Eosinophil,0.8029,1
_3_1250.jpeg,Eosinophil,Eosinophil,0.8895,1
_3_1343.jpeg,Eosinophil,Eosinophil,0.6745,1
_3_1390.jpeg,Eosinophil,Neutrophil,0.7303,0
_3_1752.jpeg,Eosinophil,Eosinophil,0.9465,1
_3_1954.jpeg,Eosinophil,Neutrophil,0.8378,0
_3_2175.jpeg,Eosinophil,Eosinophil,0.8427,1
_3_2531.jpeg,Eosinophil,Eosinophil,0.8712,1
_3_2654.jpeg,Eosinophil,Eosinophil,0.5794,1
_3_2887.jpeg,Eosinophil,Eosinophil,0.9068,1
_3_2945.jpeg,Eosinophil,Eosinophil,0.8428,1
_3_3064.jpeg,Eosinophil,Eosinophil,0.8798,1
_3_3505.jpeg,Eosinophil,Eosinophil,0.6872,1
_3_3858.jpeg,Eosinophil,Eosinophil,0.8165,1
_3_407.jpeg,Eosinophil,Eosinophil,0.84,1
_3_4263.jpeg,Eosinophil,Eosinophil,0.8869,1
_3_4285.jpeg,Eosinophil,Eosinophil,0.9123,1
_3_482.jpeg,Eosinophil,Eosinophil,0.9382,1
_3_4964.jpeg,Eosinophil,Neutrophil,0.9089,0
_3_5495.jpeg,Eosinophil,Eosinophil,0.9427,1
_3_5863.jpeg,Eosinophil,Neutrophil,0.9225,0
_3_6030.jpeg,Eosinophil,Eosinophil,0.8324,1
_3_6274.jpeg,Eosinophil,Eosinophil,0.9415,1
_3_6296.jpeg,Eosinophil,Eosinophil,0.9299,1
_3_6310.jpeg,Eosinophil,Eosinophil,0.9057,1
_3_633.jpeg,Eosinophil,Eosinophil,0.948,1
_3_6400.jpeg,Eosinophil,Neutrophil,0.676,0
_3_6422.jpeg,Eosinophil,Neutrophil,0.9115,0
_3_6618.jpeg,Eosinophil,Eosinophil,0.5428,1
_3_6741.jpeg,Eosinophil,Eosinophil,0.9447,1
_3_6850.jpeg,Eosinophil,Eosinophil,0.7029,1
_3_6919.jpeg,Eosinophil,Eosinophil,0.7721,1
_3_7041.jpeg,Eosinophil,Eosinophil,0.8806,1
_3_7064.jpeg,Eosinophil,Neutrophil,0.9609,0
_3_7087.jpeg,Eosinophil,Eosinophil,0.5506,1
_3_7248.jpeg,Eosinophil,Eosinophil,0.9456,1
_3_728.jpeg,Eosinophil,Eosinophil,0.7343,1
_3_7374.jpeg,Eosinophil,Neutrophil,0.4741,0
_3_7914.jpeg,Eosinophil,Eosinophil,0.9499,1
_3_8202.jpeg,Eosinophil,Eosinophil,0.9582,1
_3_840.jpeg,Eosinophil,Eosinophil,0.8592,1
_3_8600.jpeg,Eosinophil,Eosinophil,0.5419,1
_3_8987.jpeg,Eosinophil,Eosinophil,0.9475,1
_3_9140.jpeg,Eosinophil,Eosinophil,0.9514,1
_3_9276.jpeg,Eosinophil,Eosinophil,0.9302,1
_3_937.jpeg,Eosinophil,Eosinophil,0.9303,1
_3_9816.jpeg,Eosinophil,Neutrophil,0.7999,0
_3_9885.jpeg,Eosinophil,Eosinophil,0.9495,1
_4_1001.jpeg,Eosinophil,Eosinophil,0.6844,1
_4_1249.jpeg,Eosinophil,Eosinophil,0.8813,1
_4_1361.jpeg,Eosinophil,Eosinophil,0.8609,1
_4_1439.jpeg,Eosinophil,Neutrophil,0.8056,0
_4_1591.jpeg,Eosinophil,Neutrophil,0.938,0
_4_1767.jpeg,Eosinophil,Eosinophil,0.9583,1
_4_1963.jpeg,Eosinophil,Neutrophil,0.6806,0
_4_239.jpeg,Eosinophil,Neutrophil,0.828,0
_4_2404.jpeg,Eosinophil,Eosinophil,0.9478,1
_4_2434.jpeg,Eosinophil,Neutrophil,0.5176,0
_4_2755.jpeg,Eosinophil,Neutrophil,0.5858,0
_4_3150.jpeg,Eosinophil,Eosinophil,0.9069,1
_4_3226.jpeg,Eosinophil,Eosinophil,0.8932,1
_4_3507.jpeg,Eosinophil,Eosinophil,0.8774,1
_4_3550.jpeg,Eosinophil,Eosinophil,0.6134,1
_4_408.jpeg,Eosinophil,Eosinophil,0.8546,1
_4_4287.jpeg,Eosinophil,Eosinophil,0.9628,1
_4_4433.jpeg,Eosinophil,Eosinophil,0.9024,1
_4_4463.jpeg,Eosinophil,Neutrophil,0.6999,0
_4_4529.jpeg,Eosinophil,Eosinophil,0.9275,1
_4_4563.jpeg,Eosinophil,Eosinophil,0.8581,1
_4_4634.jpeg,Eosinophil,Neutrophil,0.932,0
_4_4798.jpeg,Eosinophil,Eosinophil,0.8911,1
_4_4865.jpeg,Eosinophil,Eosinophil,0.6742,1
_4_5147.jpeg,Eosinophil,Neutrophil,0.9172,0
_4_5262.jpeg,Eosinophil,Eosinophil,0.6049,1
_4_5585.jpeg,Eosinophil,Eosinophil,0.8837,1
_4_6081.jpeg,Eosinophil,Neutrophil,0.7813,0
_4_616.jpeg,Eosinophil,Eosinophil,0.7841,1
_4_6265.jpeg,Eosinophil,Eosinophil,0.7329,1
_4_6412.jpeg,Eosinophil,Eosinophil,0.9468,1
_4_6650.jpeg,Eosinophil,Neutrophil,0.9207,0
_4_6826.jpeg,Eosinophil,Neutrophil,0.6556,0
_4_69.jpeg,Eosinophil,Neutrophil,0.5338,0
_4_6920.jpeg,Eosinophil,Eosinophil,0.9516,1
_4_7022.jpeg,Eosinophil,Eosinophil,0.8478,1
_4_7027.jpeg,Eosinophil,Eosinophil,0.8592,1
_4_7195.jpeg,Eosinophil,Eosinophil,0.4876,1
_4_7206.jpeg,Eosinophil,Neutrophil,0.9024,0
_4_7379.jpeg,Eosinophil,Eosinophil,0.7624,1
_4_7399.jpeg,Eosinophil,Eosinophil,0.7823,1
_4_7426.jpeg,Eosinophil,Eosinophil,0.8681,1
_4_7544.jpeg,Eosinophil,Eosinophil,0.8071,1
_4_8033.jpeg,Eosinophil,Neutrophil,0.4137,0
_4_9099.jpeg,Eosinophil,Eosinophil,0.8826,1
_4_9184.jpeg,Eosinophil,Eosinophil,0.9091,1
_4_9471.jpeg,Eosinophil,Eosinophil,0.8687,1
_4_9971.jpeg,Eosinophil,Neutrophil,0.8886,0
_5_113.jpeg,Eosinophil,Eosinophil,0.9542,1
_5_1699.jpeg,Eosinophil,Neutrophil,0.7486,0
_5_1766.jpeg,Eosinophil,Eosinophil,0.7985,1
_5_2090.jpeg,Eosinophil,Neutrophil,0.7334,0
_5_2284.jpeg,Eosinophil,Eosinophil,0.6609,1
_5_2313.jpeg,Eosinophil,Neutrophil,0.9221,0
_5_2331.jpeg,Eosinophil,Eosinophil,0.8532,1
_5_2363.jpeg,Eosinophil,Eosinophil,0.8204,1
_5_2465.jpeg,Eosinophil,Eosinophil,0.8466,1
_5_2721.jpeg,Eosinophil,Eosinophil,0.524,1
_5_2966.jpeg,Eosinophil,Eosinophil,0.8812,1
_5_303.jpeg,Eosinophil,Eosinophil,0.96,1
_5_3208.jpeg,Eosinophil,Eosinophil,0.9523,1
_5_3338.jpeg,Eosinophil,Eosinophil,0.957,1
_5_3931.jpeg,Eosinophil,Eosinophil,0.9486,1
_5_408.jpeg,Eosinophil,Eosinophil,0.9085,1
_5_4335.jpeg,Eosinophil,Eosinophil,0.9445,1
_5_452.jpeg,Eosinophil,Neutrophil,0.5293,0
_5_4902.jpeg,Eosinophil,Eosinophil,0.5953,1
_5_5171.jpeg,Eosinophil,Eosinophil,0.8228,1
_5_518.jpeg,Eosinophil,Neutrophil,0.5115,0
_5_5372.jpeg,Eosinophil,Eosinophil,0.8325,1
_5_5711.jpeg,Eosinophil,Eosinophil,0.9477,1
_5_5856.jpeg,Eosinophil,Neutrophil,0.5909,0
_5_625.jpeg,Eosinophil,Neutrophil,0.9486,0
_5_6366.jpeg,Eosinophil,Eosinophil,0.8705,1
_5_6701.jpeg,Eosinophil,Eosinophil,0.9492,1
_5_6817.jpeg,Eosinophil,Eosinophil,0.5414,1
_5_7063.jpeg,Eosinophil,Eosinophil,0.9457,1
_5_7113.jpeg,Eosinophil,Eosinophil,0.9334,1
_5_7339.jpeg,Eosinophil,Eosinophil,0.7402,1
_5_7586.jpeg,Eosinophil,Eosinophil,0.8499,1
_5_770.jpeg,Eosinophil,Eosinophil,0.8989,1
_5_7714.jpeg,Eosinophil,Eosinophil,0.7414,1
_5_7722.jpeg,Eosinophil,Neutrophil,0.6244,0
_5_7730.jpeg,Eosinophil,Eosinophil,0.9239,1
_5_779.jpeg,Eosinophil,Neutrophil,0.4859,0
_5_8308.jpeg,Eosinophil,Eosinophil,0.8652,1
_5_8537.jpeg,Eosinophil,Eosinophil,0.8851,1
_5_8702.jpeg,Eosinophil,Eosinophil,0.9423,1
_5_8720.jpeg,Eosinophil,Eosinophil,0.57,1
_5_912.jpeg,Eosinophil,Neutrophil,0.941,0
_5_9420.jpeg,Eosinophil,Neutrophil,0.9262,0
_5_9632.jpeg,Eosinophil,Eosinophil,0.5927,1
_5_9809.jpeg,Eosinophil,Eosinophil,0.9107,1
_5_9903.jpeg,Eosinophil,Eosinophil,0.6974,1
_5_9916.jpeg,Eosinophil,Eosinophil,0.824,1
_5_9980.jpeg,Eosinophil,Eosinophil,0.8905,1
_6_1059.jpeg,Eosinophil,Eosinophil,0.8507,1
_6_174.jpeg,Eosinophil,Eosinophil,0.7089,1
_6_1951.jpeg,Eosinophil,Eosinophil,0.8899,1
_6_2161.jpeg,Eosinophil,Eosinophil,0.8886,1
_6_2302.jpeg,Eosinophil,Neutrophil,0.5186,0
_6_252.jpeg,Eosinophil,Eosinophil,0.938,1
_6_2524.jpeg,Eosinophil,Eosinophil,0.8972,1
_6_2609.jpeg,Eosinophil,Eosinophil,0.8833,1
