image,true_class,predicted_class,confidence,correct
_11_942.jpeg,Eosinophil,Eosinophil,0.6627,1
_11_9497.jpeg,Eosinophil,Eosinophil,0.5637,1
_11_9684.jpeg,Eosinophil,Eosinophil,0.9985,1
_11_9786.jpeg,Eosinophil,Eosinophil,0.5384,1
_11_9887.jpeg,Eosinophil,Eosinophil,0.7303,1
_12_1091.jpeg,Eosinophil,Eosinophil,0.9941,1
_12_1372.jpeg,Eosinophil,Eosinophil,0.757,1
_12_1554.jpeg,Eosinophil,Eosinophil,0.7943,1
_12_2342.jpeg,Eosinophil,Eosinophil,0.9994,1
_12_2378.jpeg,Eosinophil,Eosinophil,0.5131,1
_12_2782.jpeg,Eosinophil,Eosinophil,0.6493,1
_12_3238.jpeg,Eosinophil,Neutrophil,0.9371,0
_12_4205.jpeg,Eosinophil,Eosinophil,0.6821,1
_12_6466.jpeg,Eosinophil,Eosinophil,0.9983,1
_12_6605.jpeg,Eosinophil,Eosinophil,0.9978,1
_12_7159.jpeg,Eosinophil,Eosinophil,0.9539,1
_12_7544.jpeg,Eosinophil,Neutrophil,0.9549,0
_12_7634.jpeg,Eosinophil,Eosinophil,0.7121,1
_12_7914.jpeg,Eosinophil,Eosinophil,0.6199,1
_12_8639.jpeg,Eosinophil,Eosinophil,0.9992,1
_12_8657.jpeg,Eosinophil,Eosinophil,0.9873,1
_12_8668.jpeg,Eosinophil,Eosinophil,0.6385,1
_12_8776.jpeg,Eosinophil,Neutrophil,0.5178,0
_12_9759.jpeg,Eosinophil,Eosinophil,0.9914,1
_12_9974.jpeg,Eosinophil,Monocyte,0.7584,0
_1_1414.jpeg,Eosinophil,Eosinophil,0.947,1
_1_1484.jpeg,Eosinophil,Neutrophil,0.5722,0
_1_16.jpeg,Eosinophil,Eosinophil,0.9997,1
_1_1668.jpeg,Eosinophil,Neutrophil,0.9622,0
_1_2090.jpeg,Eosinophil,Eosinophil,0.8275,1
_1_2292.jpeg,Eosinophil,Eosinophil,0.7066,1
_1_2525.jpeg,Eosinophil,Eosinophil,0.9743,1
_1_3150.jpeg,Eosinophil,Eosinophil,0.9758,1
_1_3504.jpeg,Eosinophil,Neutrophil,0.6619,0
_1_3837.jpeg,Eosinophil,Eosinophil,0.9981,1
_1_4100.jpeg,Eosinophil,Eosinophil,0.6185,1
_1_4526.jpeg,Eosinophil,Eosinophil,0.7279,1
_1_4770.jpeg,Eosinophil,Eosinophil,0.9964,1
_1_4966.jpeg,Eosinophil,Neutrophil,0.7435,0
_1_5389.jpeg,Eosinophil,Eosinophil,0.9891,1
_1_5434.jpeg,Eosinophil,Neutrophil,0.6166,0
_1_5497.jpeg,Eosinophil,Eosinophil,0.9997,1
_1_6095.jpeg,Eosinophil,Neutrophil,0.9584,0
_1_6667.jpeg,Eosinophil,Eosinophil,0.7735,1
_1_673.jpeg,Eosinophil,Neutrophil,0.5091,0
_1_7704.jpeg,Eosinophil,Eosinophil,0.9957,1
_1_7860.jpeg,Eosinophil,Neutrophil,0.5002,0
_1_8105.jpeg,Eosinophil,Eosinophil,0.9717,1
_1_84.jpeg,Eosinophil,Eosinophil,0.9411,1
_1_8803.jpeg,Eosinophil,Neutrophil,0.8641,0
_1_8960.jpeg,Eosinophil,Eosinophil,0.998,1
_1_9496.jpeg,Eosinophil,Eosinophil,0.997,1
_1_9522.jpeg,Eosinophil,Eosinophil,0.6041,1
_2_1612.jpeg,Eosinophil,Eosinophil,0.9972,1
_2_1728.jpeg,Eosinophil,Eosinophil,0.9983,1
_2_2047.jpeg,Eosinophil,Eosinophil,0.985,1
_2_3408.jpeg,Eosinophil,Eosinophil,0.9953,1
_2_3438.jpeg,Eosinophil,Eosinophil,0.6412,1
_2_3612.jpeg,Eosinophil,Eosinophil,0.9997,1
_2_4263.jpeg,Eosinophil,Eosinophil,0.8048,1
_2_5427.jpeg,Eosinophil,Eosinophil,0.992,1
_2_579.jpeg,Eosinophil,Eosinophil,0.9995,1
_2_5848.jpeg,Eosinophil,Neutrophil,0.7083,0
_2_6619.jpeg,Eosinophil,Eosinophil,0.9929,1
_2_7310.jpeg,Eosinophil,Eosinophil,0.7651,1
_2_7356.jpeg,Eosinophil,Eosinophil,0.9796,1
_2_7792.jpeg,Eosinophil,Eosinophil,0.5794,1
_2_7847.jpeg,Eosinophil,Eosinophil,0.9929,1
_2_7914.jpeg,Eosinophil,Eosinophil,0.9936,1
_2_8177.jpeg,Eosinophil,Neutrophil,0.6861,0
_2_8178.jpeg,Eosinophil,Eosinophil,0.98,1
_2_8920.jpeg,Eosinophil,Eosinophil,0.5061,1
_2_9054.jpeg,Eosinophil,Eosinophil,0.7406,1
_2_9161.jpeg,Eosinophil,Eosinophil,0.7704,1
_2_9325.jpeg,Eosinophil,Eosinophil,0.989,1
_2_9706.jpeg,Eosinophil,Eosinophil,0.9959,1
_2_9829.jpeg,Eosinophil,Eosinophil,0.6847,1
_2_9981.jpeg,Eosinophil,Neutrophil,0.9592,0
_3_1202.jpeg,Eosinophil,Eosinophil,0.9598,1
_3_1752.jpeg,Eosinophil,Eosinophil,0.9825,1
_3_2531.jpeg,Eosinophil,Eosinophil,0.9985,1
_3_2654.jpeg,Eosinophil,Eosinophil,0.7274,1
_3_2887.jpeg,Eosinophil,Eosinophil,0.9989,1
_3_3858.jpeg,Eosinophil,Eosinophil,0.9821,1
_3_4263.jpeg,Eosinophil,Eosinophil,0.9981,1
_3_482.jpeg,Eosinophil,Eosinophil,0.997,1
_3_4964.jpeg,Eosinophil,Neutrophil,0.9608,0
_3_5495.jpeg,Eosinophil,Eosinophil,0.9848,1
_3_6030.jpeg,Eosinophil,Eosinophil,0.9998,1
_3_6274.jpeg,Eosinophil,Eosinophil,0.9865,1
_3_6422.jpeg,Eosinophil,Neutrophil,0.9598,0
_3_6618.jpeg,Eosinophil,Eosinophil,0.6062,1
_3_6919.jpeg,Eosinophil,Eosinophil,0.9939,1
_3_7064.jpeg,Eosinophil,Neutrophil,0.9354,0
_3_8600.jpeg,Eosinophil,Neutrophil,0.5478,0
_3_8987.jpeg,Eosinophil,Eosinophil,0.9901,1
_3_9140.jpeg,Eosinophil,Eosinophil,0.9964,1
_3_9276.jpeg,Eosinophil,Eosinophil,0.9955,1
_3_9885.jpeg,Eosinophil,Eosinophil,0.9858,1
_4_1001.jpeg,Eosinophil,Neutrophil,0.5321,0
_4_1249.jpeg,Eosinophil,Eosinophil,0.9868,1
_4_1361.jpeg,Eosinophil,Eosinophil,0.9586,1
_4_1439.jpeg,Eosinophil,Eosinophil,0.6384,1
_4_1767.jpeg,Eosinophil,Eosinophil,0.9936,1
_4_2404.jpeg,Eosinophil,Eosinophil,0.9964,1
_4_2434.jpeg,Eosinophil,Eosinophil,0.5615,1
_4_2755.jpeg,Eosinophil,Eosinophil,0.9214,1
_4_3226.jpeg,Eosinophil,Eosinophil,0.9973,1
_4_3507.jpeg,Eosinophil,Eosinophil,0.9997,1
_4_3550.jpeg,Eosinophil,Eosinophil,0.6706,1
_4_408.jpeg,Eosinophil,Eosinophil,0.9958,1
_4_4634.jpeg,Eosinophil,Neutrophil,0.9235,0
_4_4865.jpeg,Eosinophil,Eosinophil,0.7161,1
_4_5262.jpeg,Eosinophil,Eosinophil,0.6681,1
_4_69.jpeg,Eosinophil,Eosinophil,0.5068,1
_4_7022.jpeg,Eosinophil,Eosinophil,0.9967,1
_4_7027.jpeg,Eosinophil,Eosinophil,0.9915,1
_4_7195.jpeg,Eosinophil,Neutrophil,0.8721,0
_4_7206.jpeg,Eosinophil,Neutrophil,0.9164,0
_4_7379.jpeg,Eosinophil,Eosinophil,0.8054,1
_4_7426.jpeg,Eosinophil,Eosinophil,0.9998,1
_4_9099.jpeg,Eosinophil,Eosinophil,0.6915,1
_4_9971.jpeg,Eosinophil,Neutrophil,0.962,0
_5_2090.jpeg,Eosinophil,Eosinophil,0.7695,1
_5_2284.jpeg,Eosinophil,Neutrophil,0.8207,0
_5_2313.jpeg,Eosinophil,Neutrophil,0.9414,0
_5_2465.jpeg,Eosinophil,Eosinophil,0.9872,1
_5_2721.jpeg,Eosinophil,Eosinophil,0.4952,1
_5_2966.jpeg,Eosinophil,Eosinophil,0.9998,1
_5_3208.jpeg,Eosinophil,Eosinophil,0.9965,1
_5_3338.jpeg,Eosinophil,Eosinophil,0.9956,1
_5_3931.jpeg,Eosinophil,Eosinophil,0.9968,1
_5_4335.jpeg,Eosinophil,Eosinophil,0.9971,1
_5_5372.jpeg,Eosinophil,Eosinophil,0.9872,1
_5_5711.jpeg,Eosinophil,Eosinophil,0.998,1
_5_6817.jpeg,Eosinophil,Eosinophil,0.9355,1
_5_7586.jpeg,Eosinophil,Eosinophil,0.9998,1
_5_770.jpeg,Eosinophil,Eosinophil,0.9999,1
_5_7714.jpeg,Eosinophil,Eosinophil,0.9659,1
_5_8537.jpeg,Eosinophil,Eosinophil,0.9998,1
_5_8702.jpeg,Eosinophil,Eosinophil,0.9953,1
_5_912.jpeg,Eosinophil,Neutrophil,0.9358,0
_5_9420.jpeg,Eosinophil,Neutrophil,0.9656,0
_5_9809.jpeg,Eosinophil,Eosinophil,0.9958,1
_6_174.jpeg,Eosinophil,Eosinophil,0.6442,1
_6_2161.jpeg,Eosinophil,Eosinophil,0.9998,1
_6_2524.jpeg,Eosinophil,Eosinophil,0.9979,1
_6_2609.jpeg,Eosinophil,Eosinophil,0.9633,1
_6_2787.jpeg,Eosinophil,Eosinophil,0.826,1
_6_3140.jpeg,Eosinophil,Eosinophil,0.9256,1
_6_3161.jpeg,Eosinophil,Eosinophil,0.9944,1
_6_3231.jpeg,Eosinophil,Neutrophil,0.4612,0
_6_4062.jpeg,Eosinophil,Eosinophil,0.9934,1
_6_4338.jpeg,Eosinophil,Neutrophil,0.6605,0
_6_5352.jpeg,Eosinophil,Eosinophil,0.9974,1
_6_5510.jpeg,Eosinophil,Eosinophil,0.9891,1
_6_6208.jpeg,Eosinophil,Eosinophil,0.9994,1
_6_6244.jpeg,Eosinophil,Neutrophil,0.9618,0
_6_6421.jpeg,Eosinophil,Eosinophil,0.9977,1
_6_8507.jpeg,Eosinophil,Eosinophil,0.997,1
_6_869.jpeg,Eosinophil,Eosinophil,0.6543,1
_6_8706.jpeg,Eosinophil,Eosinophil,0.8801,1
_6_8893.jpeg,Eosinophil,Eosinophil,0.9962,1
_6_8922.jpeg,Eosinophil,Eosinophil,0.9512,1
_6_8929.jpeg,Eosinophil,Neutrophil,0.9307,0
_6_896.jpeg,Eosinophil,Eosinophil,0.9804,1
_6_9084.jpeg,Eosinophil,Eosinophil,0.9957,1
_6_9135.jpeg,Eosinophil,Neutrophil,0.9415,0
_6_9392.jpeg,Eosinophil,Eosinophil,0.9982,1
_6_9405.jpeg,Eosinophil,Eosinophil,0.9945,1
_6_9529.jpeg,Eosinophil,Eosinophil,0.5023,1
_7_109.jpeg,Eosinophil,Eosinophil,0.9973,1
_7_1105.jpeg,Eosinophil,Neutrophil,0.8962,0
_7_1107.jpeg,Eosinophil,Eosinophil,0.9911,1
_7_1377.jpeg,Eosinophil,Neutrophil,0.9711,0
_7_2926.jpeg,Eosinophil,Eosinophil,0.9854,1
_7_3063.jpeg,Eosinophil,Eosinophil,0.9982,1
_7_3371.jpeg,Eosinophil,Eosinophil,0.9745,1
_7_3400.jpeg,Eosinophil,Eosinophil,0.9887,1
_7_4068.jpeg,Eosinophil,Neutrophil,0.5097,0
_7_4236.jpeg,Eosinophil,Eosinophil,0.6926,1
_7_4728.jpeg,Eosinophil,Eosinophil,0.6724,1
_7_4822.jpeg,Eosinophil,Eosinophil,0.9934,1
_7_4876.jpeg,Eosinophil,Neutrophil,0.9648,0
_7_5399.jpeg,Eosinophil,Eosinophil,0.9784,1
_7_5679.jpeg,Eosinophil,Eosinophil,0.9949,1
_7_6125.jpeg,Eosinophil,Eosinophil,0.9983,1
_7_6454.jpeg,Eosinophil,Eosinophil,0.7865,1
_7_7168.jpeg,Eosinophil,Eosinophil,0.9986,1
_7_7620.jpeg,Eosinophil,Eosinophil,0.9852,1
_7_7718.jpeg,Eosinophil,Eosinophil,0.9999,1
_7_9769.jpeg,Eosinophil,Neutrophil,0.5011,0
_7_986.jpeg,Eosinophil,Eosinophil,0.9962,1
_7_9976.jpeg,Eosinophil,Eosinophil,0.9959,1
_8_1329.jpeg,Eosinophil,Neutrophil,0.6651,0
_8_3082.jpeg,Eosinophil,Eosinophil,0.9914,1
_8_337.jpeg,Eosinophil,Eosinophil,0.9977,1
_8_3842.jpeg,Eosinophil,Neutrophil,0.8502,0
_8_4087.jpeg,Eosinophil,Eosinophil,0.9981,1
_8_4526.jpeg,Eosinophil,Eosinophil,0.9997,1
_8_4566.jpeg,Eosinophil,Eosinophil,0.9976,1
_8_4721.jpeg,Eosinophil,Eosinophil,0.9858,1
_8_4745.jpeg,Eosinophil,Eosinophil,0.817,1
_8_5028.jpeg,Eosinophil,Eosinophil,0.65,1
_8_5743.jpeg,Eosinophil,Neutrophil,0.9692,0
_8_6047.jpeg,Eosinophil,Monocyte,0.5396,0
_8_6200.jpeg,Eosinophil,Neutrophil,0.9428,0
_8_6700.jpeg,Eosinophil,Eosinophil,0.999,1
_8_6861.jpeg,Eosinophil,Eosinophil,0.5841,1
_8_7260.jpeg,Eosinophil,Neutrophil,0.9431,0
_8_843.jpeg,Eosinophil,Eosinophil,0.8281,1
_8_8456.jpeg,Eosinophil,Eosinophil,0.9957,1
_8_8637.jpeg,Eosinophil,Eosinophil,0.9956,1
_8_875.jpeg,Eosinophil,Neutrophil,0.9474,0
_8_8885.jpeg,Eosinophil,Eosinophil,0.9219,1
_8_9040.jpeg,Eosinophil,Eosinophil,0.9987,1
_8_9194.jpeg,Eosinophil,Eosinophil,0.9898,1
_8_963.jpeg,Eosinophil,Neutrophil,0.824,0
_9_1215.jpeg,Eosinophil,Eosinophil,0.8658,1
_9_1242.jpeg,Eosinophil,Eosinophil,0.9475,1
_9_1746.jpeg,Eosinophil,Eosinophil,0.9897,1
_9_1911.jpeg,Eosinophil,Eosinophil,0.9828,1
_9_2184.jpeg,Eosinophil,Neutrophil,0.9437,0
_9_2898.jpeg,Eosinophil,Eosinophil,0.9982,1
_9_3273.jpeg,Eosinophil,Eosinophil,0.7094,1
_9_3688.jpeg,Eosinophil,Eosinophil,0.9952,1
_9_383.jpeg,Eosinophil,Neutrophil,0.8707,0
_9_3847.jpeg,Eosinophil,Eosinophil,0.6793,1
_9_4025.jpeg,Eosinophil,Eosinophil,0.9853,1
_9_4384.jpeg,Eosinophil,Eosinophil,0.4877,1
_9_4854.jpeg,Eosinophil,Eosinophil,0.9977,1
_9_6116.jpeg,Eosinophil,Eosinophil,0.9885,1
_9_6686.jpeg,Eosinophil,Eosinophil,0.6035,1
_9_6803.jpeg,Eosinophil,Eosinophil,0.9909,1
_9_6932.jpeg,Eosinophil,Eosinophil,0.9561,1
_9_7683.jpeg,Eosinophil,Neutrophil,0.8898,0
_9_782.jpeg,Eosinophil,Neutrophil,0.9537,0
_9_8066.jpeg,Eosinophil,Eosinophil,0.7945,1
_9_8505.jpeg,Eosinophil,Eosinophil,0.9957,1
_9_8628.jpeg,Eosinophil,Eosinophil,0.9948,1
_9_920.jpeg,Eosinophil,Eosinophil,0.8502,1
_9_9656.jpeg,Eosinophil,Eosinophil,0.9961,1
_0_1248.jpeg,Lymphocyte,Lymphocyte,1.0,1
_0_1740.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_0_1854.jpeg,Lymphocyte,Lymphocyte,0.999,1
_0_2295.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_0_2599.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_3015.jpeg,Lymphocyte,Lymphocyte,0.9997,1
_0_3107.jpeg,Lymphocyte,Lymphocyte,0.991,1
_0_3206.jpeg,Lymphocyte,Lymphocyte,1.0,1
_0_3271.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_3329.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_0_3577.jpeg,Lymphocyte,Lymphocyte,0.9995,1
_0_3977.jpeg,Lymphocyte,Lymphocyte,0.9997,1
_0_3988.jpeg,Lymphocyte,Lymphocyte,0.9996,1
_0_4161.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_4279.jpeg,Lymphocyte,Lymphocyte,1.0,1
_0_430.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_0_4414.jpeg,Lymphocyte,Lymphocyte,0.9996,1
_0_4655.jpeg,Lymphocyte,Lymphocyte,1.0,1
_0_4703.jpeg,Lymphocyte,Lymphocyte,0.9996,1
_0_4740.jpeg,Lymphocyte,Lymphocyte,0.997,1
_0_522.jpeg,Lymphocyte,Lymphocyte,0.9994,1
_0_5263.jpeg,Lymphocyte,Lymphocyte,0.9793,1
_0_529.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_5398.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_5427.jpeg,Lymphocyte,Lymphocyte,0.9996,1
_0_5486.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_582.jpeg,Lymphocyte,Lymphocyte,0.9914,1
_0_6209.jpeg,Lymphocyte,Lymphocyte,0.9996,1
_0_6416.jpeg,Lymphocyte,Lymphocyte,0.9978,1
_0_6589.jpeg,Lymphocyte,Lymphocyte,0.9993,1
_0_687.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_6954.jpeg,Lymphocyte,Lymphocyte,0.9983,1
_0_7238.jpeg,Lymphocyte,Lymphocyte,0.9959,1
_0_7320.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_7630.jpeg,Lymphocyte,Lymphocyte,0.9995,1
_0_7946.jpeg,Lymphocyte,Lymphocyte,1.0,1
_0_8019.jpeg,Lymphocyte,Lymphocyte,0.9997,1
_0_8379.jpeg,Lymphocyte,Lymphocyte,1.0,1
_0_8625.jpeg,Lymphocyte,Lymphocyte,0.9991,1
_0_8753.jpeg,Lymphocyte,Lymphocyte,1.0,1
_0_8842.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_9029.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_9051.jpeg,Lymphocyte,Lymphocyte,0.982,1
_0_9163.jpeg,Lymphocyte,Lymphocyte,0.9989,1
_0_9317.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_0_9384.jpeg,Lymphocyte,Lymphocyte,0.9935,1
_0_9587.jpeg,Lymphocyte,Lymphocyte,1.0,1
_0_9655.jpeg,Lymphocyte,Lymphocyte,1.0,1
_0_9837.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_1151.jpeg,Lymphocyte,Lymphocyte,0.9996,1
_1_1651.jpeg,Lymphocyte,Lymphocyte,0.9997,1
_1_1708.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_2109.jpeg,Lymphocyte,Lymphocyte,0.9972,1
_1_2250.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_2434.jpeg,Lymphocyte,Lymphocyte,0.9927,1
_1_2584.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_2697.jpeg,Lymphocyte,Lymphocyte,0.9911,1
_1_276.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_1_3103.jpeg,Lymphocyte,Lymphocyte,0.9994,1
_1_318.jpeg,Lymphocyte,Lymphocyte,0.9997,1
_1_331.jpeg,Lymphocyte,Lymphocyte,0.9995,1
_1_3357.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_3429.jpeg,Lymphocyte,Lymphocyte,0.9973,1
_1_3475.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_1_3819.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_1_385.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_388.jpeg,Lymphocyte,Lymphocyte,1.0,1
_1_4266.jpeg,Lymphocyte,Lymphocyte,0.9971,1
_1_4379.jpeg,Lymphocyte,Lymphocyte,0.999,1
_1_4509.jpeg,Lymphocyte,Lymphocyte,0.9964,1
_1_4689.jpeg,Lymphocyte,Lymphocyte,1.0,1
_1_52.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_1_5562.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_1_5667.jpeg,Lymphocyte,Lymphocyte,0.9996,1
_1_5668.jpeg,Lymphocyte,Lymphocyte,1.0,1
_1_5677.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_5682.jpeg,Lymphocyte,Lymphocyte,0.9996,1
_1_601.jpeg,Lymphocyte,Lymphocyte,0.9996,1
_1_6611.jpeg,Lymphocyte,Lymphocyte,0.9993,1
_1_6985.jpeg,Lymphocyte,Lymphocyte,0.9902,1
_1_7116.jpeg,Lymphocyte,Lymphocyte,0.9992,1
_1_7122.jpeg,Lymphocyte,Lymphocyte,0.9994,1
_1_7448.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_7506.jpeg,Lymphocyte,Lymphocyte,0.9963,1
_1_7706.jpeg,Lymphocyte,Lymphocyte,1.0,1
_1_7851.jpeg,Lymphocyte,Lymphocyte,0.9997,1
_1_8006.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_8015.jpeg,Lymphocyte,Lymphocyte,0.9905,1
_1_8248.jpeg,Lymphocyte,Lymphocyte,0.9997,1
_1_8267.jpeg,Lymphocyte,Lymphocyte,1.0,1
_1_8483.jpeg,Lymphocyte,Lymphocyte,1.0,1
_1_8563.jpeg,Lymphocyte,Lymphocyte,1.0,1
_1_8722.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_8737.jpeg,Lymphocyte,Lymphocyte,0.999,1
_1_8995.jpeg,Lymphocyte,Lymphocyte,1.0,1
_1_9313.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_9347.jpeg,Lymphocyte,Lymphocyte,0.9993,1
_1_9393.jpeg,Lymphocyte,Lymphocyte,1.0,1
_1_945.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_1_9972.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_2_1088.jpeg,Lymphocyte,Lymphocyte,0.9993,1
_2_1640.jpeg,Lymphocyte,Lymphocyte,0.9986,1
_2_2327.jpeg,Lymphocyte,Lymphocyte,1.0,1
_2_2398.jpeg,Lymphocyte,Lymphocyte,0.9988,1
_2_2506.jpeg,Lymphocyte,Lymphocyte,0.9994,1
_2_2908.jpeg,Lymphocyte,Lymphocyte,0.9981,1
_2_2916.jpeg,Lymphocyte,Lymphocyte,0.9979,1
_2_3018.jpeg,Lymphocyte,Lymphocyte,1.0,1
_2_3219.jpeg,Lymphocyte,Lymphocyte,1.0,1
_2_3412.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_2_3534.jpeg,Lymphocyte,Lymphocyte,0.9991,1
_2_357.jpeg,Lymphocyte,Lymphocyte,1.0,1
_2_396.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_2_4150.jpeg,Lymphocyte,Lymphocyte,0.9986,1
_2_4200.jpeg,Lymphocyte,Lymphocyte,0.9999,1
_2_4239.jpeg,Lymphocyte,Lymphocyte,1.0,1
_2_4581.jpeg,Lymphocyte,Lymphocyte,0.9998,1
_2_4617.jpeg,Lymphocyte,Lymphocyte,0.9997,1
_2_4636.jpeg,Lymphocyte,Lymphocyte,1.0,1
_2_4714.jpeg,Lymphocyte,Lymphocyte,0.9926,1
