image,true_class,predicted_class,confidence,correct
_4_3226.jpeg,Eosinophil,Eosinophil,0.9452,1
_4_3507.jpeg,Eosinophil,Eosinophil,0.9459,1
_4_3550.jpeg,Eosinophil,Eosinophil,0.6231,1
_4_408.jpeg,Eosinophil,Eosinophil,0.8854,1
_4_4634.jpeg,Eosinophil,Neutrophil,0.9667,0
_4_4865.jpeg,Eosinophil,Eosinophil,0.6652,1
_4_5262.jpeg,Eosinophil,Eosinophil,0.5805,1
_4_69.jpeg,Eosinophil,Eosinophil,0.472,1
_4_7022.jpeg,Eosinophil,Eosinophil,0.898,1
_4_7027.jpeg,Eosinophil,Eosinophil,0.9133,1
_4_7195.jpeg,Eosinophil,Eosinophil,0.5072,1
_4_7206.jpeg,Eosinophil,Neutrophil,0.9375,0
_4_7379.jpeg,Eosinophil,Eosinophil,0.8407,1
_4_7426.jpeg,Eosinophil,Eosinophil,0.9334,1
_4_9099.jpeg,Eosinophil,Eosinophil,0.9132,1
_4_9971.jpeg,Eosinophil,Neutrophil,0.7706,0
_5_2090.jpeg,Eosinophil,Neutrophil,0.7749,0
_5_2284.jpeg,Eosinophil,Eosinophil,0.646,1
_5_2313.jpeg,Eosinophil,Neutrophil,0.9462,0
_5_2465.jpeg,Eosinophil,Eosinophil,0.8765,1
_5_2721.jpeg,Eosinophil,Eosinophil,0.4809,1
_5_2966.jpeg,Eosinophil,Eosinophil,0.9362,1
_5_3208.jpeg,Eosinophil,Eosinophil,0.9679,1
_5_3338.jpeg,Eosinophil,Eosinophil,0.9728,1
_5_3931.jpeg,Eosinophil,Eosinophil,0.9604,1
_5_4335.jpeg,Eosinophil,Eosinophil,0.9607,1
_5_5372.jpeg,Eosinophil,Eosinophil,0.886,1
_5_5711.jpeg,Eosinophil,Eosinophil,0.9641,1
_5_6817.jpeg,Eosinophil,Eosinophil,0.5202,1
_5_7586.jpeg,Eosinophil,Eosinophil,0.9411,1
_5_770.jpeg,Eosinophil,Eosinophil,0.9453,1
_5_7714.jpeg,Eosinophil,Eosinophil,0.792,1
_5_8537.jpeg,Eosinophil,Eosinophil,0.9445,1
_5_8702.jpeg,Eosinophil,Eosinophil,0.9546,1
_5_912.jpeg,Eosinophil,Neutrophil,0.9714,0
_5_9420.jpeg,Eosinophil,Neutrophil,0.9628,0
_5_9809.jpeg,Eosinophil,Eosinophil,0.9373,1
_6_174.jpeg,Eosinophil,Eosinophil,0.6981,1
_6_2161.jpeg,Eosinophil,Eosinophil,0.9543,1
_6_2524.jpeg,Eosinophil,Eosinophil,0.9258,1
_6_2609.jpeg,Eosinophil,Eosinophil,0.9067,1
_6_2787.jpeg,Eosinophil,Eosinophil,0.6127,1
_6_3140.jpeg,Eosinophil,Eosinophil,0.574,1
_6_3161.jpeg,Eosinophil,Eosinophil,0.9776,1
_6_3231.jpeg,Eosinophil,Eosinophil,0.612,1
_6_4062.jpeg,Eosinophil,Eosinophil,0.9064,1
_6_4338.jpeg,Eosinophil,Neutrophil,0.6862,0
_6_5352.jpeg,Eosinophil,Eosinophil,0.9655,1
_6_5510.jpeg,Eosinophil,Eosinophil,0.971,1
_6_6208.jpeg,Eosinophil,Eosinophil,0.9694,1
_6_6244.jpeg,Eosinophil,Neutrophil,0.9753,0
_6_6421.jpeg,Eosinophil,Eosinophil,0.965,1
_6_8507.jpeg,Eosinophil,Eosinophil,0.9721,1
_6_869.jpeg,Eosinophil,Eosinophil,0.5368,1
_6_8706.jpeg,Eosinophil,Neutrophil,0.6508,0
_6_8893.jpeg,Eosinophil,Eosinophil,0.9354,1
_6_8922.jpeg,Eosinophil,Eosinophil,0.946,1
_6_8929.jpeg,Eosinophil,Neutrophil,0.9645,0
_6_896.jpeg,Eosinophil,Eosinophil,0.8874,1
_6_9084.jpeg,Eosinophil,Eosinophil,0.9298,1
_6_9135.jpeg,Eosinophil,Neutrophil,0.9613,0
_6_9392.jpeg,Eosinophil,Eosinophil,0.941,1
_6_9405.jpeg,Eosinophil,Eosinophil,0.9527,1
_6_9529.jpeg,Eosinophil,Neutrophil,0.7916,0
_7_109.jpeg,Eosinophil,Eosinophil,0.9506,1
_7_1105.jpeg,Eosinophil,Neutrophil,0.7083,0
_7_1107.jpeg,Eosinophil,Eosinophil,0.8417,1
_7_1377.jpeg,Eosinophil,Neutrophil,0.9352,0
_7_2926.jpeg,Eosinophil,Eosinophil,0.9136,1
_7_3063.jpeg,Eosinophil,Eosinophil,0.9458,1
_7_3371.jpeg,Eosinophil,Eosinophil,0.7668,1
_7_3400.jpeg,Eosinophil,Eosinophil,0.8033,1
_7_4068.jpeg,Eosinophil,Neutrophil,0.8136,0
_7_4236.jpeg,Eosinophil,Eosinophil,0.5354,1
_7_4728.jpeg,Eosinophil,Eosinophil,0.5653,1
_7_4822.jpeg,Eosinophil,Eosinophil,0.9372,1
_7_4876.jpeg,Eosinophil,Neutrophil,0.923,0
_7_5399.jpeg,Eosinophil,Eosinophil,0.9111,1
_7_5679.jpeg,Eosinophil,Eosinophil,0.8287,1
_7_6125.jpeg,Eosinophil,Eosinophil,0.933,1
_7_6454.jpeg,Eosinophil,Eosinophil,0.9517,1
_7_7168.jpeg,Eosinophil,Eosinophil,0.9574,1
_7_7620.jpeg,Eosinophil,Eosinophil,0.804,1
_7_7718.jpeg,Eosinophil,Eosinophil,0.9617,1
_7_9769.jpeg,Eosinophil,Neutrophil,0.7801,0
_7_986.jpeg,Eosinophil,Eosinophil,0.6663,1
_7_9976.jpeg,Eosinophil,Eosinophil,0.9639,1
_8_1329.jpeg,Eosinophil,Eosinophil,0.4828,1
_8_3082.jpeg,Eosinophil,Eosinophil,0.8916,1
_8_337.jpeg,Eosinophil,Eosinophil,0.943,1
_8_3842.jpeg,Eosinophil,Neutrophil,0.889,0
_8_4087.jpeg,Eosinophil,Eosinophil,0.9628,1
_8_4526.jpeg,Eosinophil,Eosinophil,0.9331,1
_8_4566.jpeg,Eosinophil,Eosinophil,0.9272,1
_8_4721.jpeg,Eosinophil,Eosinophil,0.9149,1
_8_4745.jpeg,Eosinophil,Eosinophil,0.5895,1
_8_5028.jpeg,Eosinophil,Neutrophil,0.7846,0
_8_5743.jpeg,Eosinophil,Neutrophil,0.9792,0
_8_6047.jpeg,Eosinophil,Eosinophil,0.8708,1
_8_6200.jpeg,Eosinophil,Neutrophil,0.9646,0
_8_6700.jpeg,Eosinophil,Eosinophil,0.9308,1
_8_6861.jpeg,Eosinophil,Neutrophil,0.8298,0
_8_7260.jpeg,Eosinophil,Neutrophil,0.9604,0
_8_843.jpeg,Eosinophil,Eosinophil,0.6411,1
_8_8456.jpeg,Eosinophil,Eosinophil,0.8616,1
_8_8637.jpeg,Eosinophil,Eosinophil,0.8978,1
_8_875.jpeg,Eosinophil,Neutrophil,0.9535,0
_8_8885.jpeg,Eosinophil,Eosinophil,0.9284,1
_8_9040.jpeg,Eosinophil,Eosinophil,0.9776,1
_8_9194.jpeg,Eosinophil,Eosinophil,0.7607,1
_8_963.jpeg,Eosinophil,Neutrophil,0.7168,0
_9_1215.jpeg,Eosinophil,Eosinophil,0.8487,1
_9_1242.jpeg,Eosinophil,Eosinophil,0.8835,1
_9_1746.jpeg,Eosinophil,Eosinophil,0.9658,1
_9_1911.jpeg,Eosinophil,Eosinophil,0.8869,1
_9_2184.jpeg,Eosinophil,Neutrophil,0.9594,0
_9_2898.jpeg,Eosinophil,Eosinophil,0.9643,1
_9_3273.jpeg,Eosinophil,Eosinophil,0.4255,1
_9_3688.jpeg,Eosinophil,Eosinophil,0.8119,1
_9_383.jpeg,Eosinophil,Eosinophil,0.4794,1
_9_3847.jpeg,Eosinophil,Neutrophil,0.8466,0
_9_4025.jpeg,Eosinophil,Eosinophil,0.8349,1
_9_4384.jpeg,Eosinophil,Eosinophil,0.3892,1
_9_4854.jpeg,Eosinophil,Eosinophil,0.9461,1
_9_6116.jpeg,Eosinophil,Eosinophil,0.8967,1
_9_6686.jpeg,Eosinophil,Eosinophil,0.6154,1
_9_6803.jpeg,Eosinophil,Eosinophil,0.892,1
_9_6932.jpeg,Eosinophil,Eosinophil,0.8866,1
_9_7683.jpeg,Eosinophil,Eosinophil,0.4889,1
_9_782.jpeg,Eosinophil,Neutrophil,0.4613,0
_9_8066.jpeg,Eosinophil,Eosinophil,0.6209,1
_9_8505.jpeg,Eosinophil,Eosinophil,0.9777,1
_9_8628.jpeg,Eosinophil,Eosinophil,0.9652,1
_9_920.jpeg,Eosinophil,Eosinophil,0.6314,1
_9_9656.jpeg,Eosinophil,Eosinophil,0.9438,1
_0_1248.jpeg,Lymphocyte,Lymphocyte,0.9289,1
_0_1740.jpeg,Lymphocyte,Lymphocyte,0.9494,1
_0_1854.jpeg,Lymphocyte,Lymphocyte,0.9065,1
_0_2295.jpeg,Lymphocyte,Lymphocyte,0.8914,1
_0_2599.jpeg,Lymphocyte,Lymphocyte,0.9471,1
_0_3015.jpeg,Lymphocyte,Lymphocyte,0.7894,1
_0_3107.jpeg,Lymphocyte,Lymphocyte,0.8289,1
_0_3206.jpeg,Lymphocyte,Lymphocyte,0.8946,1
_0_3271.jpeg,Lymphocyte,Lymphocyte,0.9515,1
_0_3329.jpeg,Lymphocyte,Lymphocyte,0.9203,1
_0_3577.jpeg,Lymphocyte,Lymphocyte,0.8631,1
_0_3977.jpeg,Lymphocyte,Lymphocyte,0.8857,1
_0_3988.jpeg,Lymphocyte,Lymphocyte,0.6611,1
_0_4161.jpeg,Lymphocyte,Lymphocyte,0.8848,1
_0_4279.jpeg,Lymphocyte,Lymphocyte,0.8693,1
_0_430.jpeg,Lymphocyte,Lymphocyte,0.8979,1
_0_4414.jpeg,Lymphocyte,Lymphocyte,0.8939,1
_0_4655.jpeg,Lymphocyte,Lymphocyte,0.8716,1
_0_4703.jpeg,Lymphocyte,Lymphocyte,0.8581,1
_0_4740.jpeg,Lymphocyte,Lymphocyte,0.6515,1
_0_522.jpeg,Lymphocyte,Lymphocyte,0.8634,1
_0_5263.jpeg,Lymphocyte,Lymphocyte,0.7936,1
_0_529.jpeg,Lymphocyte,Lymphocyte,0.9322,1
_0_5398.jpeg,Lymphocyte,Lymphocyte,0.9427,1
_0_5427.jpeg,Lymphocyte,Lymphocyte,0.8759,1
_0_5486.jpeg,Lymphocyte,Lymphocyte,0.9425,1
_0_582.jpeg,Lymphocyte,Lymphocyte,0.8235,1
_0_6209.jpeg,Lymphocyte,Lymphocyte,0.8533,1
_0_6416.jpeg,Lymphocyte,Lymphocyte,0.8774,1
_0_6589.jpeg,Lymphocyte,Lymphocyte,0.8594,1
_0_687.jpeg,Lymphocyte,Lymphocyte,0.8832,1
_0_6954.jpeg,Lymphocyte,Lymphocyte,0.8271,1
_0_7238.jpeg,Lymphocyte,Lymphocyte,0.7925,1
_0_7320.jpeg,Lymphocyte,Lymphocyte,0.9645,1
_0_7630.jpeg,Lymphocyte,Lymphocyte,0.8243,1
_0_7946.jpeg,Lymphocyte,Lymphocyte,0.905,1
_0_8019.jpeg,Lymphocyte,Lymphocyte,0.8549,1
_0_8379.jpeg,Lymphocyte,Lymphocyte,0.9524,1
_0_8625.jpeg,Lymphocyte,Lymphocyte,0.7921,1
_0_8753.jpeg,Lymphocyte,Lymphocyte,0.9283,1
_0_8842.jpeg,Lymphocyte,Lymphocyte,0.8976,1
_0_9029.jpeg,Lymphocyte,Lymphocyte,0.927,1
_0_9051.jpeg,Lymphocyte,Lymphocyte,0.6675,1
_0_9163.jpeg,Lymphocyte,Lymphocyte,0.6567,1
_0_9317.jpeg,Lymphocyte,Lymphocyte,0.8411,1
_0_9384.jpeg,Lymphocyte,Lymphocyte,0.7837,1
_0_9587.jpeg,Lymphocyte,Lymphocyte,0.8965,1
_0_9655.jpeg,Lymphocyte,Lymphocyte,0.8664,1
_0_9837.jpeg,Lymphocyte,Lymphocyte,0.8342,1
_1_1151.jpeg,Lymphocyte,Lymphocyte,0.8911,1
_1_1651.jpeg,Lymphocyte,Lymphocyte,0.8931,1
_1_1708.jpeg,Lymphocyte,Lymphocyte,0.8564,1
_1_2109.jpeg,Lymphocyte,Lymphocyte,0.8736,1
_1_2250.jpeg,Lymphocyte,Lymphocyte,0.9368,1
_1_2434.jpeg,Lymphocyte,Lymphocyte,0.7648,1
_1_2584.jpeg,Lymphocyte,Lymphocyte,0.9496,1
_1_2697.jpeg,Lymphocyte,Lymphocyte,0.6774,1
_1_276.jpeg,Lymphocyte,Lymphocyte,0.8935,1
_1_3103.jpeg,Lymphocyte,Lymphocyte,0.8329,1
_1_318.jpeg,Lymphocyte,Lymphocyte,0.9311,1
_1_331.jpeg,Lymphocyte,Lymphocyte,0.8577,1
_1_3357.jpeg,Lymphocyte,Lymphocyte,0.8996,1
_1_3429.jpeg,Lymphocyte,Lymphocyte,0.8611,1
_1_3475.jpeg,Lymphocyte,Lymphocyte,0.8653,1
_1_3819.jpeg,Lymphocyte,Lymphocyte,0.9193,1
_1_385.jpeg,Lymphocyte,Lymphocyte,0.9206,1
_1_388.jpeg,Lymphocyte,Lymphocyte,0.8761,1
_1_4266.jpeg,Lymphocyte,Lymphocyte,0.7482,1
_1_4379.jpeg,Lymphocyte,Lymphocyte,0.9541,1
_1_4509.jpeg,Lymphocyte,Lymphocyte,0.7624,1
_1_4689.jpeg,Lymphocyte,Lymphocyte,0.9303,1
_1_52.jpeg,Lymphocyte,Lymphocyte,0.9341,1
_1_5562.jpeg,Lymphocyte,Lymphocyte,0.8197,1
_1_5667.jpeg,Lymphocyte,Lymphocyte,0.9251,1
_1_5668.jpeg,Lymphocyte,Lymphocyte,0.8942,1
_1_5677.jpeg,Lymphocyte,Lymphocyte,0.9206,1
_1_5682.jpeg,Lymphocyte,Lymphocyte,0.8788,1
_1_601.jpeg,Lymphocyte,Lymphocyte,0.8258,1
_1_6611.jpeg,Lymphocyte,Lymphocyte,0.8022,1
_1_6985.jpeg,Lymphocyte,Lymphocyte,0.7539,1
_1_7116.jpeg,Lymphocyte,Lymphocyte,0.8017,1
_1_7122.jpeg,Lymphocyte,Lymphocyte,0.8322,1
_1_7448.jpeg,Lymphocyte,Lymphocyte,0.8154,1
_1_7506.jpeg,Lymphocyte,Lymphocyte,0.8644,1
_1_7706.jpeg,Lymphocyte,Lymphocyte,0.8325,1
_1_7851.jpeg,Lymphocyte,Lymphocyte,0.8731,1
_1_8006.jpeg,Lymphocyte,Lymphocyte,0.9344,1
_1_8015.jpeg,Lymphocyte,Lymphocyte,0.6039,1
_1_8248.jpeg,Lymphocyte,Lymphocyte,0.8974,1
_1_8267.jpeg,Lymphocyte,Lymphocyte,0.9549,1
_1_8483.jpeg,Lymphocyte,Lymphocyte,0.8866,1
_1_8563.jpeg,Lymphocyte,Lymphocyte,0.8625,1
_1_8722.jpeg,Lymphocyte,Lymphocyte,0.8979,1
_1_8737.jpeg,Lymphocyte,Lymphocyte,0.6631,1
_1_8995.jpeg,Lymphocyte,Lymphocyte,0.8902,1
_1_9313.jpeg,Lymphocyte,Lymphocyte,0.9169,1
_1_9347.jpeg,Lymphocyte,Lymphocyte,0.6924,1
_1_9393.jpeg,Lymphocyte,Lymphocyte,0.9141,1
_1_945.jpeg,Lymphocyte,Lymphocyte,0.9222,1
_1_9972.jpeg,Lymphocyte,Lymphocyte,0.9417,1
_2_1088.jpeg,Lymphocyte,Lymphocyte,0.9275,1
_2_1640.jpeg,Lymphocyte,Lymphocyte,0.8519,1
_2_2327.jpeg,Lymphocyte,Lymphocyte,0.8987,1
_2_2398.jpeg,Lymphocyte,Lymphocyte,0.9427,1
_2_2506.jpeg,Lymphocyte,Lymphocyte,0.825,1
_2_2908.jpeg,Lymphocyte,Lymphocyte,0.6701,1
_2_2916.jpeg,Lymphocyte,Lymphocyte,0.6792,1
_2_3018.jpeg,Lymphocyte,Lymphocyte,0.8837,1
_2_3219.jpeg,Lymphocyte,Lymphocyte,0.8989,1
_2_3412.jpeg,Lymphocyte,Lymphocyte,0.8452,1
_2_3534.jpeg,Lymphocyte,Lymphocyte,0.8864,1
_2_357.jpeg,Lymphocyte,Lymphocyte,0.9081,1
_2_396.jpeg,Lymphocyte,Lymphocyte,0.8901,1
_2_4150.jpeg,Lymphocyte,Lymphocyte,0.7491,1
_2_4200.jpeg,Lymphocyte,Lymphocyte,0.9164,1
_2_4239.jpeg,Lymphocyte,Lymphocyte,0.8503,1
_2_4581.jpeg,Lymphocyte,Lymphocyte,0.9673,1
_2_4617.jpeg,Lymphocyte,Lymphocyte,0.9192,1
_2_4636.jpeg,Lymphocyte,Lymphocyte,0.9354,1
