image,true_class,predicted_class,confidence,correct
_10_7467.jpeg,Eosinophil,Eosinophil,0.9971,1
_10_7495.jpeg,Eosinophil,Eosinophil,0.9947,1
_10_7638.jpeg,Eosinophil,Eosinophil,0.9983,1
_10_772.jpeg,Eosinophil,Neutrophil,0.8123,0
_10_7851.jpeg,Eosinophil,Lymphocyte,0.6455,0
_10_7876.jpeg,Eosinophil,Eosinophil,0.987,1
_10_7976.jpeg,Eosinophil,Neutrophil,0.5402,0
_10_8848.jpeg,Eosinophil,Eosinophil,0.9694,1
_10_8861.jpeg,Eosinophil,Neutrophil,0.9893,0
_10_8882.jpeg,Eosinophil,Neutrophil,0.9992,0
_10_9014.jpeg,Eosinophil,Eosinophil,0.5628,1
_10_9112.jpeg,Eosinophil,Neutrophil,0.9276,0
_10_9457.jpeg,Eosinophil,Eosinophil,0.6234,1
_11_1034.jpeg,Eosinophil,Eosinophil,0.9998,1
_11_148.jpeg,Eosinophil,Eosinophil,0.9241,1
_11_168.jpeg,Eosinophil,Eosinophil,0.9894,1
_11_1706.jpeg,Eosinophil,Eosinophil,0.8125,1
_11_2036.jpeg,Eosinophil,Eosinophil,0.9999,1
_11_204.jpeg,Eosinophil,Eosinophil,0.9766,1
_11_2463.jpeg,Eosinophil,Eosinophil,0.8957,1
_11_2469.jpeg,Eosinophil,Eosinophil,0.998,1
_11_3152.jpeg,Eosinophil,Neutrophil,0.9321,0
_11_3170.jpeg,Eosinophil,Eosinophil,0.9944,1
_11_3319.jpeg,Eosinophil,Eosinophil,0.9996,1
_11_3423.jpeg,Eosinophil,Eosinophil,0.9945,1
_11_3607.jpeg,Eosinophil,Eosinophil,0.9996,1
_11_3812.jpeg,Eosinophil,Eosinophil,0.7597,1
_11_4744.jpeg,Eosinophil,Eosinophil,0.9955,1
_11_4829.jpeg,Eosinophil,Eosinophil,0.9923,1
_11_5.jpeg,Eosinophil,Neutrophil,0.8517,0
_11_5512.jpeg,Eosinophil,Eosinophil,0.9998,1
_11_5530.jpeg,Eosinophil,Neutrophil,0.773,0
_11_573.jpeg,Eosinophil,Eosinophil,0.9997,1
_11_6141.jpeg,Eosinophil,Eosinophil,0.7534,1
_11_6509.jpeg,Eosinophil,Eosinophil,0.9965,1
_11_6586.jpeg,Eosinophil,Eosinophil,1.0,1
_11_6693.jpeg,Eosinophil,Eosinophil,0.7935,1
_11_6757.jpeg,Eosinophil,Neutrophil,0.9371,0
_11_6857.jpeg,Eosinophil,Eosinophil,0.9994,1
_11_709.jpeg,Eosinophil,Eosinophil,0.9981,1
_11_7189.jpeg,Eosinophil,Eosinophil,0.8898,1
_11_7296.jpeg,Eosinophil,Neutrophil,0.9956,0
_11_755.jpeg,Eosinophil,Eosinophil,0.9994,1
_11_7653.jpeg,Eosinophil,Neutrophil,0.8519,0
_11_7956.jpeg,Eosinophil,Neutrophil,0.9948,0
_11_8032.jpeg,Eosinophil,Eosinophil,0.9729,1
_11_8316.jpeg,Eosinophil,Eosinophil,1.0,1
_11_8636.jpeg,Eosinophil,Neutrophil,0.6358,0
_11_8743.jpeg,Eosinophil,Neutrophil,0.9716,0
_11_9024.jpeg,Eosinophil,Eosinophil,0.9997,1
_11_9067.jpeg,Eosinophil,Eosinophil,0.9999,1
_11_9324.jpeg,Eosinophil,Eosinophil,0.9988,1
_11_9385.jpeg,Eosinophil,Eosinophil,0.9864,1
_11_942.jpeg,Eosinophil,Neutrophil,0.8836,0
_11_9497.jpeg,Eosinophil,Eosinophil,0.8101,1
_11_9606.jpeg,Eosinophil,Neutrophil,0.6506,0
_11_9643.jpeg,Eosinophil,Eosinophil,0.998,1
_11_9684.jpeg,Eosinophil,Eosinophil,0.9998,1
_11_9786.jpeg,Eosinophil,Eosinophil,0.9261,1
_11_9804.jpeg,Eosinophil,Eosinophil,0.9978,1
_11_9887.jpeg,Eosinophil,Eosinophil,0.5109,1
_12_1091.jpeg,Eosinophil,Eosinophil,0.9995,1
_12_1303.jpeg,Eosinophil,Eosinophil,0.9996,1
_12_1372.jpeg,Eosinophil,Neutrophil,0.9973,0
_12_1428.jpeg,Eosinophil,Eosinophil,0.9998,1
_12_1554.jpeg,Eosinophil,Eosinophil,0.9249,1
_12_1610.jpeg,Eosinophil,Eosinophil,0.6235,1
_12_1668.jpeg,Eosinophil,Eosinophil,0.9989,1
_12_205.jpeg,Eosinophil,Eosinophil,0.9995,1
_12_2342.jpeg,Eosinophil,Eosinophil,0.9997,1
_12_2378.jpeg,Eosinophil,Eosinophil,0.9852,1
_12_2782.jpeg,Eosinophil,Neutrophil,0.6325,0
_12_3238.jpeg,Eosinophil,Neutrophil,0.9975,0
_12_4205.jpeg,Eosinophil,Neutrophil,0.8572,0
_12_4556.jpeg,Eosinophil,Eosinophil,0.9995,1
_12_4563.jpeg,Eosinophil,Eosinophil,0.7819,1
_12_4896.jpeg,Eosinophil,Neutrophil,0.8229,0
_12_4978.jpeg,Eosinophil,Eosinophil,0.9996,1
_12_5324.jpeg,Eosinophil,Eosinophil,0.9989,1
_12_607.jpeg,Eosinophil,Neutrophil,0.7272,0
_12_6466.jpeg,Eosinophil,Eosinophil,0.9948,1
_12_6605.jpeg,Eosinophil,Eosinophil,0.9944,1
_12_6791.jpeg,Eosinophil,Neutrophil,0.5443,0
_12_7159.jpeg,Eosinophil,Eosinophil,0.9636,1
_12_7458.jpeg,Eosinophil,Neutrophil,0.8395,0
_12_7544.jpeg,Eosinophil,Neutrophil,0.94,0
_12_7634.jpeg,Eosinophil,Eosinophil,0.9426,1
_12_7914.jpeg,Eosinophil,Neutrophil,0.8497,0
_12_7926.jpeg,Eosinophil,Eosinophil,0.9984,1
_12_7987.jpeg,Eosinophil,Eosinophil,0.8233,1
_12_8079.jpeg,Eosinophil,Eosinophil,0.9915,1
_12_827.jpeg,Eosinophil,Eosinophil,0.9762,1
_12_8304.jpeg,Eosinophil,Eosinophil,0.999,1
_12_8639.jpeg,Eosinophil,Eosinophil,0.9998,1
_12_8657.jpeg,Eosinophil,Eosinophil,0.9997,1
_12_8668.jpeg,Eosinophil,Neutrophil,0.9708,0
_12_8776.jpeg,Eosinophil,Eosinophil,0.9904,1
_12_8802.jpeg,Eosinophil,Eosinophil,0.9672,1
_12_8962.jpeg,Eosinophil,Eosinophil,0.9994,1
_12_8969.jpeg,Eosinophil,Eosinophil,0.9935,1
_12_9026.jpeg,Eosinophil,Eosinophil,0.9923,1
_12_9078.jpeg,Eosinophil,Eosinophil,0.9989,1
_12_9289.jpeg,Eosinophil,Neutrophil,0.9983,0
_12_9445.jpeg,Eosinophil,Eosinophil,0.9995,1
_12_9486.jpeg,Eosinophil,Eosinophil,0.9969,1
_12_9706.jpeg,Eosinophil,Eosinophil,0.9906,1
_12_9759.jpeg,Eosinophil,Eosinophil,0.9997,1
_12_9974.jpeg,Eosinophil,Eosinophil,0.9468,1
_1_1414.jpeg,Eosinophil,Eosinophil,0.6459,1
_1_1484.jpeg,Eosinophil,Eosinophil,0.9989,1
_1_16.jpeg,Eosinophil,Eosinophil,0.9998,1
_1_1668.jpeg,Eosinophil,Neutrophil,0.4814,0
_1_2090.jpeg,Eosinophil,Eosinophil,0.9933,1
_1_212.jpeg,Eosinophil,Eosinophil,0.8505,1
_1_2292.jpeg,Eosinophil,Eosinophil,0.9847,1
_1_2525.jpeg,Eosinophil,Eosinophil,0.9553,1
_1_2584.jpeg,Eosinophil,Neutrophil,0.5919,0
_1_2728.jpeg,Eosinophil,Eosinophil,0.9999,1
_1_3150.jpeg,Eosinophil,Eosinophil,0.8676,1
_1_3444.jpeg,Eosinophil,Eosinophil,0.9446,1
_1_3504.jpeg,Eosinophil,Neutrophil,0.6126,0
_1_3670.jpeg,Eosinophil,Eosinophil,0.9898,1
_1_3837.jpeg,Eosinophil,Eosinophil,0.9973,1
_1_4039.jpeg,Eosinophil,Eosinophil,0.9653,1
_1_4100.jpeg,Eosinophil,Eosinophil,0.6121,1
_1_4342.jpeg,Eosinophil,Eosinophil,0.691,1
_1_4526.jpeg,Eosinophil,Eosinophil,0.9983,1
_1_4770.jpeg,Eosinophil,Eosinophil,0.9961,1
_1_4966.jpeg,Eosinophil,Eosinophil,0.4215,1
_1_497.jpeg,Eosinophil,Eosinophil,0.9982,1
_1_5389.jpeg,Eosinophil,Eosinophil,0.9991,1
_1_5434.jpeg,Eosinophil,Eosinophil,0.7035,1
_1_5497.jpeg,Eosinophil,Eosinophil,0.9909,1
_1_6095.jpeg,Eosinophil,Neutrophil,0.8763,0
_1_6667.jpeg,Eosinophil,Eosinophil,0.9996,1
_1_673.jpeg,Eosinophil,Eosinophil,0.8435,1
_1_7380.jpeg,Eosinophil,Eosinophil,0.9909,1
_1_7517.jpeg,Eosinophil,Neutrophil,0.9633,0
_1_7555.jpeg,Eosinophil,Eosinophil,0.9999,1
_1_7654.jpeg,Eosinophil,Neutrophil,0.491,0
_1_7704.jpeg,Eosinophil,Eosinophil,0.9999,1
_1_7860.jpeg,Eosinophil,Neutrophil,0.9831,0
_1_7893.jpeg,Eosinophil,Eosinophil,0.6358,1
_1_8105.jpeg,Eosinophil,Eosinophil,0.9967,1
_1_822.jpeg,Eosinophil,Eosinophil,0.8892,1
_1_84.jpeg,Eosinophil,Neutrophil,0.5334,0
_1_8803.jpeg,Eosinophil,Eosinophil,0.7024,1
_1_8960.jpeg,Eosinophil,Eosinophil,0.9996,1
_1_9079.jpeg,Eosinophil,Lymphocyte,0.9067,0
_1_9119.jpeg,Eosinophil,Neutrophil,0.8088,0
_1_922.jpeg,Eosinophil,Neutrophil,0.9859,0
_1_9406.jpeg,Eosinophil,Eosinophil,0.9993,1
_1_9496.jpeg,Eosinophil,Eosinophil,0.9998,1
_1_9507.jpeg,Eosinophil,Eosinophil,0.9997,1
_1_9522.jpeg,Eosinophil,Eosinophil,0.8235,1
_1_9915.jpeg,Eosinophil,Eosinophil,0.9997,1
_2_1274.jpeg,Eosinophil,Eosinophil,0.6135,1
_2_1545.jpeg,Eosinophil,Eosinophil,0.9985,1
_2_1612.jpeg,Eosinophil,Eosinophil,0.9757,1
_2_1728.jpeg,Eosinophil,Eosinophil,0.9992,1
_2_1953.jpeg,Eosinophil,Eosinophil,0.9976,1
_2_1970.jpeg,Eosinophil,Eosinophil,1.0,1
_2_2047.jpeg,Eosinophil,Eosinophil,0.9985,1
_2_21.jpeg,Eosinophil,Neutrophil,0.8978,0
_2_233.jpeg,Eosinophil,Eosinophil,0.9998,1
_2_2446.jpeg,Eosinophil,Eosinophil,0.8968,1
_2_276.jpeg,Eosinophil,Eosinophil,0.9995,1
_2_2784.jpeg,Eosinophil,Neutrophil,0.8378,0
_2_3032.jpeg,Eosinophil,Eosinophil,0.9996,1
_2_3302.jpeg,Eosinophil,Neutrophil,0.9562,0
_2_3408.jpeg,Eosinophil,Eosinophil,0.9982,1
_2_3438.jpeg,Eosinophil,Eosinophil,0.9321,1
_2_3441.jpeg,Eosinophil,Neutrophil,0.9786,0
_2_3535.jpeg,Eosinophil,Eosinophil,0.9995,1
_2_3612.jpeg,Eosinophil,Eosinophil,0.9966,1
_2_3724.jpeg,Eosinophil,Eosinophil,0.8354,1
_2_4168.jpeg,Eosinophil,Neutrophil,0.6493,0
_2_4263.jpeg,Eosinophil,Eosinophil,0.9295,1
_2_4838.jpeg,Eosinophil,Eosinophil,0.9996,1
_2_5173.jpeg,Eosinophil,Eosinophil,0.9999,1
_2_5427.jpeg,Eosinophil,Eosinophil,0.9999,1
_2_5631.jpeg,Eosinophil,Eosinophil,0.9996,1
_2_5708.jpeg,Eosinophil,Eosinophil,0.9979,1
_2_579.jpeg,Eosinophil,Eosinophil,0.9998,1
_2_5848.jpeg,Eosinophil,Eosinophil,0.3964,1
_2_6619.jpeg,Eosinophil,Eosinophil,0.997,1
_2_73.jpeg,Eosinophil,Eosinophil,0.9996,1
_2_7310.jpeg,Eosinophil,Eosinophil,0.56,1
_2_7356.jpeg,Eosinophil,Eosinophil,0.9805,1
_2_7792.jpeg,Eosinophil,Neutrophil,0.9763,0
_2_7847.jpeg,Eosinophil,Eosinophil,0.9985,1
_2_7914.jpeg,Eosinophil,Eosinophil,0.9998,1
_2_8177.jpeg,Eosinophil,Eosinophil,0.9302,1
_2_8178.jpeg,Eosinophil,Eosinophil,0.6309,1
_2_8920.jpeg,Eosinophil,Eosinophil,0.9172,1
_2_9054.jpeg,Eosinophil,Eosinophil,0.8951,1
_2_9161.jpeg,Eosinophil,Eosinophil,0.9427,1
_2_9216.jpeg,Eosinophil,Eosinophil,0.9698,1
_2_9230.jpeg,Eosinophil,Eosinophil,0.9999,1
_2_9325.jpeg,Eosinophil,Eosinophil,0.9731,1
_2_9540.jpeg,Eosinophil,Eosinophil,1.0,1
_2_9706.jpeg,Eosinophil,Eosinophil,0.9909,1
_2_9829.jpeg,Eosinophil,Eosinophil,0.9063,1
_2_9981.jpeg,Eosinophil,Neutrophil,0.9986,0
_3_1202.jpeg,Eosinophil,Eosinophil,0.9996,1
_3_1250.jpeg,Eosinophil,Eosinophil,0.9997,1
_3_1343.jpeg,Eosinophil,Neutrophil,0.6833,0
_3_1390.jpeg,Eosinophil,Neutrophil,0.6726,0
_3_1752.jpeg,Eosinophil,Eosinophil,0.9063,1
_3_1954.jpeg,Eosinophil,Neutrophil,0.5301,0
_3_2175.jpeg,Eosinophil,Eosinophil,0.996,1
_3_2531.jpeg,Eosinophil,Eosinophil,0.9982,1
_3_2654.jpeg,Eosinophil,Eosinophil,0.662,1
_3_2887.jpeg,Eosinophil,Eosinophil,0.9997,1
_3_2945.jpeg,Eosinophil,Eosinophil,0.9999,1
_3_3064.jpeg,Eosinophil,Eosinophil,0.9146,1
_3_3505.jpeg,Eosinophil,Eosinophil,0.6993,1
_3_3858.jpeg,Eosinophil,Eosinophil,0.976,1
_3_407.jpeg,Eosinophil,Eosinophil,0.9636,1
_3_4263.jpeg,Eosinophil,Eosinophil,0.9948,1
_3_4285.jpeg,Eosinophil,Eosinophil,0.9997,1
_3_482.jpeg,Eosinophil,Eosinophil,0.9991,1
_3_4964.jpeg,Eosinophil,Neutrophil,0.9942,0
_3_5495.jpeg,Eosinophil,Eosinophil,0.9978,1
_3_5863.jpeg,Eosinophil,Neutrophil,0.9993,0
_3_6030.jpeg,Eosinophil,Eosinophil,0.9999,1
_3_6274.jpeg,Eosinophil,Eosinophil,0.9469,1
_3_6296.jpeg,Eosinophil,Eosinophil,0.9693,1
_3_6310.jpeg,Eosinophil,Neutrophil,0.5927,0
_3_633.jpeg,Eosinophil,Eosinophil,0.9993,1
_3_6400.jpeg,Eosinophil,Neutrophil,0.8464,0
_3_6422.jpeg,Eosinophil,Neutrophil,0.9966,0
_3_6618.jpeg,Eosinophil,Neutrophil,0.7798,0
_3_6741.jpeg,Eosinophil,Eosinophil,0.997,1
_3_6850.jpeg,Eosinophil,Eosinophil,0.9998,1
_3_6919.jpeg,Eosinophil,Eosinophil,1.0,1
_3_7041.jpeg,Eosinophil,Eosinophil,0.9989,1
_3_7064.jpeg,Eosinophil,Neutrophil,0.9914,0
_3_7087.jpeg,Eosinophil,Eosinophil,0.9763,1
_3_7248.jpeg,Eosinophil,Eosinophil,0.9999,1
_3_728.jpeg,Eosinophil,Eosinophil,0.998,1
_3_7374.jpeg,Eosinophil,Eosinophil,0.5005,1
_3_7914.jpeg,Eosinophil,Eosinophil,1.0,1
_3_8202.jpeg,Eosinophil,Eosinophil,0.9974,1
_3_840.jpeg,Eosinophil,Eosinophil,0.9997,1
_3_8600.jpeg,Eosinophil,Eosinophil,0.9022,1
_3_8987.jpeg,Eosinophil,Eosinophil,1.0,1
_3_9140.jpeg,Eosinophil,Eosinophil,0.9994,1
_3_9276.jpeg,Eosinophil,Eosinophil,0.9983,1
_3_937.jpeg,Eosinophil,Eosinophil,0.9986,1
_3_9816.jpeg,Eosinophil,Neutrophil,0.9286,0
_3_9885.jpeg,Eosinophil,Eosinophil,0.9987,1
_4_1001.jpeg,Eosinophil,Eosinophil,0.9826,1
_4_1249.jpeg,Eosinophil,Eosinophil,0.9532,1
_4_1361.jpeg,Eosinophil,Eosinophil,0.8933,1
_4_1439.jpeg,Eosinophil,Neutrophil,0.7729,0
_4_1591.jpeg,Eosinophil,Neutrophil,0.8427,0
_4_1767.jpeg,Eosinophil,Eosinophil,0.9998,1
_4_1963.jpeg,Eosinophil,Eosinophil,0.4911,1
_4_239.jpeg,Eosinophil,Neutrophil,0.974,0
_4_2404.jpeg,Eosinophil,Eosinophil,0.9939,1
_4_2434.jpeg,Eosinophil,Eosinophil,0.7704,1
_4_2755.jpeg,Eosinophil,Neutrophil,0.895,0
_4_3150.jpeg,Eosinophil,Eosinophil,0.9888,1
_4_3226.jpeg,Eosinophil,Eosinophil,0.9794,1
_4_3507.jpeg,Eosinophil,Eosinophil,0.9997,1
_4_3550.jpeg,Eosinophil,Eosinophil,0.4636,1
_4_408.jpeg,Eosinophil,Eosinophil,0.9956,1
_4_4287.jpeg,Eosinophil,Eosinophil,0.9996,1
_4_4433.jpeg,Eosinophil,Eosinophil,0.9997,1
_4_4463.jpeg,Eosinophil,Neutrophil,0.8968,0
_4_4529.jpeg,Eosinophil,Eosinophil,0.7571,1
_4_4563.jpeg,Eosinophil,Eosinophil,0.9135,1
_4_4634.jpeg,Eosinophil,Neutrophil,0.9949,0
_4_4798.jpeg,Eosinophil,Eosinophil,0.9988,1
_4_4865.jpeg,Eosinophil,Eosinophil,0.8336,1
_4_5147.jpeg,Eosinophil,Neutrophil,0.9931,0
_4_5262.jpeg,Eosinophil,Eosinophil,0.7361,1
_4_5585.jpeg,Eosinophil,Eosinophil,0.9999,1
_4_6081.jpeg,Eosinophil,Neutrophil,0.9803,0
_4_616.jpeg,Eosinophil,Eosinophil,0.8935,1
_4_6265.jpeg,Eosinophil,Eosinophil,0.8852,1
_4_6412.jpeg,Eosinophil,Eosinophil,1.0,1
_4_6650.jpeg,Eosinophil,Neutrophil,0.9978,0
_4_6826.jpeg,Eosinophil,Neutrophil,0.5234,0
_4_69.jpeg,Eosinophil,Neutrophil,0.898,0
_4_6920.jpeg,Eosinophil,Eosinophil,0.9984,1
_4_7022.jpeg,Eosinophil,Eosinophil,0.9965,1
_4_7027.jpeg,Eosinophil,Eosinophil,0.9999,1
_4_7195.jpeg,Eosinophil,Neutrophil,0.7603,0
_4_7206.jpeg,Eosinophil,Neutrophil,0.9943,0
_4_7379.jpeg,Eosinophil,Eosinophil,0.8465,1
_4_7399.jpeg,Eosinophil,Eosinophil,0.9991,1
_4_7426.jpeg,Eosinophil,Eosinophil,0.9998,1
_4_7544.jpeg,Eosinophil,Eosinophil,0.9801,1
_4_8033.jpeg,Eosinophil,Neutrophil,0.581,0
_4_9099.jpeg,Eosinophil,Eosinophil,0.8828,1
_4_9184.jpeg,Eosinophil,Eosinophil,0.9998,1
_4_9471.jpeg,Eosinophil,Eosinophil,0.9995,1
_4_9971.jpeg,Eosinophil,Neutrophil,0.9279,0
_5_113.jpeg,Eosinophil,Eosinophil,0.9893,1
_5_1699.jpeg,Eosinophil,Neutrophil,0.944,0
_5_1766.jpeg,Eosinophil,Eosinophil,0.9953,1
_5_2090.jpeg,Eosinophil,Neutrophil,0.9642,0
_5_2284.jpeg,Eosinophil,Neutrophil,0.8934,0
_5_2313.jpeg,Eosinophil,Neutrophil,0.9596,0
_5_2331.jpeg,Eosinophil,Eosinophil,0.9997,1
_5_2363.jpeg,Eosinophil,Eosinophil,0.7367,1
_5_2465.jpeg,Eosinophil,Eosinophil,0.9991,1
_5_2721.jpeg,Eosinophil,Eosinophil,0.9799,1
_5_2966.jpeg,Eosinophil,Eosinophil,0.9997,1
_5_303.jpeg,Eosinophil,Eosinophil,0.9993,1
_5_3208.jpeg,Eosinophil,Eosinophil,0.9984,1
_5_3338.jpeg,Eosinophil,Eosinophil,0.9973,1
_5_3931.jpeg,Eosinophil,Eosinophil,0.9072,1
_5_408.jpeg,Eosinophil,Eosinophil,0.9898,1
_5_4335.jpeg,Eosinophil,Eosinophil,1.0,1
_5_452.jpeg,Eosinophil,Neutrophil,0.9359,0
_5_4902.jpeg,Eosinophil,Eosinophil,0.9689,1
_5_5171.jpeg,Eosinophil,Eosinophil,0.9995,1
_5_518.jpeg,Eosinophil,Neutrophil,0.8195,0
_5_5372.jpeg,Eosinophil,Eosinophil,0.9939,1
_5_5711.jpeg,Eosinophil,Eosinophil,0.9988,1
_5_5856.jpeg,Eosinophil,Neutrophil,0.8575,0
_5_625.jpeg,Eosinophil,Neutrophil,0.9904,0
_5_6366.jpeg,Eosinophil,Eosinophil,0.9994,1
_5_6701.jpeg,Eosinophil,Eosinophil,0.9997,1
_5_6817.jpeg,Eosinophil,Eosinophil,0.9381,1
_5_7063.jpeg,Eosinophil,Eosinophil,0.9983,1
_5_7113.jpeg,Eosinophil,Eosinophil,0.9995,1
_5_7339.jpeg,Eosinophil,Eosinophil,0.9996,1
_5_7586.jpeg,Eosinophil,Eosinophil,0.9999,1
_5_770.jpeg,Eosinophil,Eosinophil,0.9998,1
_5_7714.jpeg,Eosinophil,Eosinophil,0.8743,1
_5_7722.jpeg,Eosinophil,Neutrophil,0.9447,0
_5_7730.jpeg,Eosinophil,Eosinophil,0.9997,1
_5_779.jpeg,Eosinophil,Eosinophil,0.8339,1
_5_8308.jpeg,Eosinophil,Eosinophil,0.9999,1
_5_8537.jpeg,Eosinophil,Eosinophil,0.9999,1
_5_8702.jpeg,Eosinophil,Eosinophil,0.9988,1
_5_8720.jpeg,Eosinophil,Eosinophil,0.9044,1
_5_912.jpeg,Eosinophil,Neutrophil,0.9989,0
_5_9420.jpeg,Eosinophil,Neutrophil,0.9988,0
_5_9632.jpeg,Eosinophil,Eosinophil,0.9986,1
_5_9809.jpeg,Eosinophil,Eosinophil,0.9989,1
_5_9903.jpeg,Eosinophil,Eosinophil,0.9073,1
_5_9916.jpeg,Eosinophil,Eosinophil,0.9999,1
_5_9980.jpeg,Eosinophil,Eosinophil,0.7476,1
_6_1059.jpeg,Eosinophil,Eosinophil,0.999,1
_6_174.jpeg,Eosinophil,Eosinophil,0.9326,1
_6_1951.jpeg,Eosinophil,Eosinophil,0.9957,1
_6_2161.jpeg,Eosinophil,Eosinophil,0.9999,1
_6_2302.jpeg,Eosinophil,Eosinophil,0.5091,1
_6_252.jpeg,Eosinophil,Eosinophil,0.9985,1
_6_2524.jpeg,Eosinophil,Eosinophil,0.9953,1
_6_2609.jpeg,Eosinophil,Eosinophil,0.8915,1
